run,agents,observations,states,Time,KL,Inaccuracy,missing,low
0,50,500,4,0.1520514488220214,2.335623916731612,0.2909813695340296,0.8,False
0,150,150,32,0.2090563774108886,179.86994060859666,0.130691182682687,0.6000000000000001,False
0,300,300,16,0.5698630809783936,53.54523547986808,0.198748142625521,0.6000000000000001,True
0,50,500,8,0.18804931640625,5.505008374346792,0.2167494847945932,0.8,False
0,150,150,4,0.19036865234375,1.2212651877793843,0.1642813350544721,0.2,True
0,50,500,16,0.2485699653625488,33.66144214671906,0.1725791356387953,0.6000000000000001,False
0,150,150,32,0.1710500717163086,350.9834932820412,0.1681327018037223,0.8,False
0,150,150,8,0.1960482597351074,12.142664776475543,0.1713198980250027,0.2,True
0,150,150,4,0.1780602931976318,1.7530985549288174,0.2092881361552623,0.4,True
0,150,150,8,0.1725232601165771,13.272391350681309,0.1847242370202833,0.4,True
0,300,300,8,0.6581785678863525,5.643814703907962,0.2021344222633564,0.4,True
0,50,500,16,0.2240438461303711,61.17633073827311,0.176291102381094,0.8,False
0,150,150,4,0.1365203857421875,2.088702978585677,0.2302055370847426,0.6000000000000001,True
0,150,150,8,0.1435503959655761,23.25507496286239,0.2561977302808629,0.6000000000000001,True
0,150,500,4,0.4656190872192383,2.34284212324345,0.2812725390911761,0.6000000000000001,False
0,150,150,4,0.1100203990936279,1.8396312324258648,0.2753874857722341,0.8,True
0,150,150,8,0.1210217475891113,16.63814351749369,0.2566842533427166,0.8,True
0,150,150,16,0.2060494422912597,49.63318158857221,0.1416561510387791,0.2,True
0,150,150,4,0.1900508403778076,1.0885251564690095,0.2230172076331713,0.2,False
0,150,150,8,0.1970541477203369,3.120862175624975,0.1684382554621382,0.2,False
0,300,300,16,0.5016286373138428,46.85675000969194,0.2437355200097214,0.8,True
0,150,150,16,0.2030518054962158,71.65403434364885,0.1613995176809292,0.4,True
0,300,500,32,1.3923547267913818,71.35455103508379,0.0991964220419108,0.2,True
0,150,150,4,0.155552864074707,2.658487059102927,0.3196888115434787,0.4,False
0,150,150,8,0.1630337238311767,15.889836700329951,0.2176869585484869,0.4,False
0,150,150,16,0.1580376625061035,94.12217255929436,0.2057745101116101,0.6000000000000001,True
0,300,300,8,0.5329430103302002,8.737995155456673,0.2654142130900986,0.6000000000000001,True
0,150,300,32,0.4829187393188476,93.12823070846134,0.1006368852196015,0.2,True
0,150,150,4,0.116523265838623,3.422960991688456,0.3386893328967726,0.6000000000000001,False
0,150,150,8,0.1410233974456787,16.942196849468854,0.2330013097162266,0.6000000000000001,False
0,300,300,16,0.748180627822876,8.542627520350894,0.130177389462907,0.2,False
0,150,150,16,0.1325266361236572,131.19095436321703,0.2695796785321842,0.8,True
0,150,500,4,0.3916041851043701,1.637324352681313,0.2642523492308389,0.8,False
0,150,150,8,0.1160342693328857,11.148322542417183,0.2469401849613535,0.8,False
0,150,150,4,0.1105201244354248,2.318835509696722,0.2820579386196939,0.8,False
0,150,150,16,0.2130565643310547,8.344052754464638,0.1243359112431418,0.2,False
0,150,300,32,0.4250690937042236,176.18071381038706,0.1203802094532412,0.4,True
0,150,300,64,0.6141023635864258,386.8659092472071,0.1130352613984109,0.2,True
0,150,150,16,0.1680212020874023,15.808013013077677,0.1561971634358684,0.4,False
0,300,150,4,0.3465690612792969,2.990140346920376,0.2170363663104154,0.2,True
0,150,300,4,0.3817269802093506,1.667231480451449,0.2204724277376517,0.2,True
0,150,150,16,0.1640527248382568,21.806997861937727,0.170121098992518,0.6000000000000001,False
0,300,300,16,0.6878037452697754,12.778868374864636,0.1523694699240916,0.4,False
0,150,300,8,0.400531530380249,8.204590292752178,0.1900970336830745,0.2,True
0,300,500,32,1.2919518947601318,126.40581646807942,0.1178248884545034,0.4,True
0,150,300,64,0.5943286418914795,528.2109851109801,0.1147303979481267,0.4,True
0,300,150,4,0.3095760345458984,4.170543138000898,0.2598404236675303,0.4,True
0,300,300,8,0.4506294727325439,5.807761341740925,0.2716495873958032,0.8,True
0,150,300,32,0.3870959281921386,266.0128781759236,0.1473350938320105,0.6000000000000001,True
0,150,150,16,0.1355519294738769,51.10202894225199,0.168381174438367,0.8,False
0,150,300,4,0.3140833377838135,2.347024693452836,0.2660344067507325,0.4,True
0,150,300,8,0.3381078243255615,16.886778236433553,0.2272491755996928,0.4,True
0,300,150,4,0.2345514297485351,12.53243934239553,0.3668781594702556,0.6000000000000001,True
0,300,300,8,0.715120792388916,4.582719669998738,0.1800845175647692,0.2,False
0,150,300,64,0.4856159687042236,704.9609268131668,0.1549289614231122,0.6000000000000001,True
0,150,300,4,0.2205674648284912,3.577433359071972,0.3885452089819466,0.6000000000000001,True
0,150,300,8,0.269050121307373,9.181792458766832,0.3148179521851622,0.6000000000000001,True
0,300,300,16,0.5251946449279785,15.59024180099794,0.171463320304473,0.6000000000000001,False
0,150,300,32,0.3300325870513916,336.08611374717646,0.1953827215567428,0.8,True
0,150,300,16,0.3658292293548584,31.37123264272551,0.1314521637965697,0.2,True
0,150,300,32,0.4468674659729004,27.059820989272776,0.1013653420568691,0.2,False
0,300,150,4,0.1960139274597168,3.159231892021845,0.2545723225048034,0.8,True
0,300,300,8,0.5821821689605713,5.96719565936594,0.2048925096388284,0.4,False
0,150,300,8,0.2282860279083252,14.553344318808504,0.2863113154715438,0.8,True
0,150,300,4,0.2099690437316894,2.127578489453585,0.3023971629962588,0.8,True
0,150,300,16,0.3490474224090576,45.84318098395056,0.1549605093479852,0.4,True
0,300,150,4,0.3200159072875976,1.2318469352547494,0.2202364554699583,0.2,False
0,150,300,64,0.4431319236755371,900.2278385224747,0.1897791455018369,0.8,True
0,300,500,32,0.9635093212127686,156.90793913968147,0.1513392808586917,0.6000000000000001,True
0,150,300,32,0.3701009750366211,50.58469065581666,0.1119800705204492,0.4,False
0,150,300,8,0.3095681667327881,3.387517390689009,0.1723532434056337,0.2,False
0,150,300,4,0.365596055984497,0.6514297912116085,0.1731583948904787,0.2,False
0,150,300,64,0.5702741146087646,160.3060781434636,0.0777927131557816,0.2,False
0,300,150,4,0.2840754985809326,2.583314451135712,0.2761513685958329,0.4,False
0,150,300,16,0.3080768585205078,72.5598615651421,0.2083052786086865,0.6000000000000001,True
0,300,300,16,0.4535934925079345,12.604284709938264,0.1668356342550344,0.8,False
0,150,300,8,0.3240878582000732,6.096140268959871,0.2062789913509654,0.4,False
0,150,300,32,0.3480985164642334,110.02661506090386,0.126619522366117,0.6000000000000001,False
0,150,300,4,0.2985734939575195,1.6732133357844678,0.2297702711707661,0.4,False
0,150,300,64,0.5371439456939697,320.268856626358,0.0892117215048369,0.4,False
0,300,300,8,0.4856228828430176,7.554864617595836,0.2438094779446398,0.6000000000000001,False
0,300,150,4,0.2375528812408447,2.770457967549045,0.3498863261060866,0.6000000000000001,False
0,150,300,16,0.2450778484344482,71.74661948369655,0.2445719489104284,0.8,True
0,150,300,8,0.2285482883453369,7.401868240848309,0.234748895624073,0.6000000000000001,False
0,150,300,4,0.2270441055297851,1.8537508129048368,0.2863559496090925,0.6000000000000001,False
0,150,300,32,0.276066780090332,245.8738145133564,0.1350260074179581,0.8,False
0,150,300,16,0.3910973072052002,8.873387668277246,0.1329154813828842,0.2,False
0,150,300,64,0.4591174125671386,593.3665731143004,0.1061835358002487,0.6000000000000001,False
0,300,150,4,0.1810305118560791,1.457414369308765,0.2579416901871778,0.8,False
0,150,300,16,0.3160686492919922,13.411991575046194,0.1538077181979507,0.4,False
0,150,300,8,0.1995472908020019,11.000430258515427,0.2277897409323074,0.8,False
0,150,300,4,0.1935377120971679,1.4518306746071707,0.2330620099979124,0.8,False
0,300,300,8,0.3890783786773681,5.558143193354213,0.2525430253583878,0.8,False
0,300,500,32,0.7636637687683105,190.20170630701503,0.2052689315566811,0.8,True
0,150,300,64,0.4220788478851318,904.495762582502,0.1433310563537312,0.8,False
0,300,300,4,0.5676472187042236,1.7534005535389716,0.1993844133453907,0.2,True
0,150,300,16,0.2645540237426758,19.649356096049047,0.1736305563153845,0.6000000000000001,False
0,300,500,16,1.1237592697143557,30.96935794302548,0.1325573884693514,0.2,True
0,150,500,8,0.4511182308197021,6.18276191760656,0.1783578015376095,0.2,True
0,150,300,16,0.2205386161804199,37.162790102619375,0.1720079364081245,0.8,False
0,300,500,32,1.1467905044555664,24.76987075155117,0.0985334435458029,0.2,False
0,300,300,4,0.4851236343383789,2.443336390745296,0.2539898739063723,0.4,True
0,300,500,8,0.9492185115814208,5.861138900758914,0.1719324741127217,0.2,True
0,150,500,8,0.4801018238067627,7.984004236413771,0.2185827211238752,0.4,True
0,300,500,16,0.8387043476104736,40.97388333855072,0.1592487526230631,0.4,True
0,150,500,32,0.6226458549499512,108.15223981549758,0.1315133303974654,0.2,True
0,300,300,4,0.4156091213226318,2.734771561067725,0.3476216202878107,0.6000000000000001,True
0,150,500,8,0.3380916118621826,9.28401344425158,0.2696654805385566,0.6000000000000001,True
0,150,500,16,0.5441160202026367,36.91987224440676,0.1319779925877373,0.2,True
0,300,500,32,0.8361902236938477,34.30414002780858,0.1093896153516723,0.4,False
0,150,500,32,0.5151352882385254,171.01114527789278,0.1442914029445606,0.4,True
0,300,500,8,0.7882046699523926,8.499243095602385,0.2325315885653607,0.4,True
0,150,500,16,0.440591812133789,66.6234734927101,0.1636039397635359,0.4,True
0,300,500,16,0.6406605243682861,43.9393316268348,0.200358878298251,0.6000000000000001,True
0,150,500,8,0.2565486431121826,15.849963664778285,0.2628627480266521,0.8,True
0,300,300,4,0.3315777778625488,1.3809010446400611,0.2486807438080141,0.8,True
0,150,500,32,0.407106876373291,205.2517707145065,0.1519348125642179,0.6000000000000001,True
0,150,500,8,0.4941165447235107,4.156699607287555,0.1865047744119834,0.2,False
0,150,500,16,0.4105939865112304,74.73932762885843,0.2179686182461347,0.6000000000000001,True
0,300,300,4,0.5091192722320557,1.2161384358439764,0.2121822421120365,0.2,False
0,300,500,32,0.8437066078186035,42.46907953433182,0.1208202890593775,0.6000000000000001,False
0,300,500,8,0.6551315784454346,8.668033718707676,0.3306288522436855,0.6000000000000001,True
0,150,500,64,0.8151674270629883,359.5943492503609,0.1068667221123497,0.2,True
0,150,500,8,0.3575618267059326,5.273103122605167,0.2035326257834514,0.4,False
0,150,500,32,0.3740687370300293,238.15564404287684,0.1845866357509681,0.8,True
0,300,300,4,0.4450814723968506,2.701185386588087,0.2821107201585082,0.4,False
0,150,500,16,0.3095600605010986,87.7791845871503,0.255836016191734,0.8,True
0,150,500,64,0.6951513290405273,480.39469585071487,0.1246351922333517,0.4,True
0,150,500,32,0.5881280899047852,52.50355818368155,0.1037850211350013,0.2,False
0,300,500,16,0.5956230163574219,50.51760999309052,0.2425731658783191,0.8,True
0,150,500,8,0.3115608692169189,6.381853020956353,0.2327883290068841,0.6000000000000001,False
0,150,500,16,0.4691166877746582,8.501869707552075,0.1268210993028064,0.2,False
0,150,500,32,0.4621062278747558,71.57927048249394,0.1171539015131254,0.4,False
0,300,300,4,0.3475818634033203,2.8413589266983057,0.3208877320248489,0.6000000000000001,False
0,300,500,32,0.6481153964996338,74.16725743097902,0.124223251976677,0.8,False
0,300,500,16,0.947197675704956,9.190417132397126,0.1370739465056867,0.2,False
0,300,500,8,0.5596251487731934,7.53772645117869,0.260450677114988,0.8,True
0,150,500,64,0.6021454334259033,647.1050223267658,0.1532395220902355,0.6000000000000001,True
0,150,500,16,0.4096136093139648,12.243327250399988,0.1425410818130737,0.4,False
0,150,500,8,0.2725746631622314,6.223598886603993,0.2617425630879517,0.8,False
0,150,500,32,0.4148297309875488,97.13248721389036,0.1332441260232549,0.6000000000000001,False
0,300,500,8,0.8411941528320312,2.6057858141554524,0.1551558428749374,0.2,False
0,150,500,16,0.3565673828125,13.749660635906936,0.1591553078241542,0.6000000000000001,False
0,300,300,4,0.3050692081451416,2.148429368202484,0.3281009683890344,0.8,False
0,50,150,64,0.152540922164917,656.0324885647536,0.1875411192945582,0.2,True
0,50,150,64,0.1030299663543701,816.765444473871,0.2041269353179046,0.4,True
0,150,500,64,0.5461211204528809,809.9241633124799,0.1752742757603684,0.8,True
0,300,500,16,0.7651858329772949,13.2297431423895,0.154389848357632,0.4,False
0,50,150,64,0.0970230102539062,979.234115891986,0.2590950138786679,0.6000000000000001,True
0,50,150,64,0.1160225868225097,851.5252314790598,0.271799247982388,0.8,True
0,150,500,32,0.3941061496734619,143.3752524399262,0.1509657209464848,0.8,False
0,50,150,64,0.1305313110351562,510.5403183902548,0.1046582488882316,0.2,False
0,50,150,64,0.1080191135406494,738.6732403587501,0.1297213689104299,0.4,False
0,150,500,64,0.703169584274292,143.00051562391107,0.0768601490328388,0.2,False
0,50,150,64,0.1245272159576416,975.7603340576038,0.1789500723751687,0.6000000000000001,False
0,150,500,16,0.2915506362915039,23.718624483860264,0.157405025697144,0.8,False
0,300,500,4,0.786700963973999,1.7247897502428138,0.1909514667194938,0.2,True
0,50,150,64,0.1045341491699218,1055.2907237298682,0.2753190160149827,0.8,False
0,300,500,8,0.6981339454650879,4.582999952140986,0.1926440631911348,0.4,False
0,300,150,32,0.266535997390747,126.85768729071572,0.1254762020587148,0.2,True
0,300,150,16,0.2810606956481933,47.05018494569866,0.125662685423701,0.2,True
0,300,150,32,0.224050760269165,171.4893695954811,0.1345596793093004,0.4,True
0,150,500,64,0.5896313190460205,249.691507488534,0.0864560181181803,0.4,False
0,300,500,16,0.6336371898651123,14.140472834800203,0.1663766169561515,0.6000000000000001,False
0,300,150,16,0.2640607357025146,63.36218415592769,0.1665878414184879,0.4,True
0,300,150,32,0.1880490779876709,259.8906276489953,0.168434471837418,0.6000000000000001,True
0,300,500,4,0.7091426849365234,3.470559796007617,0.2780555077349285,0.4,True
0,300,150,16,0.1805803775787353,83.2171578580817,0.2251907670874626,0.6000000000000001,True
0,300,150,32,0.1830449104309082,332.37417988416195,0.207135286078123,0.8,True
0,150,500,64,0.6051349639892578,420.729475003962,0.0984941791317873,0.6000000000000001,False
0,300,150,32,0.2650647163391113,42.6586937662202,0.0997464970496203,0.2,False
0,300,500,8,0.5956666469573975,5.775194358062388,0.2157505025592822,0.6000000000000001,False
0,300,150,16,0.1645622253417968,108.43597292914072,0.2352552234996468,0.8,True
0,50,300,64,0.2470624446868896,561.334163961269,0.1444855961159587,0.2,True
0,300,150,32,0.2335512638092041,65.9675754007159,0.1134165176470975,0.4,False
0,300,150,16,0.2585582733154297,8.669231900009756,0.1309199623586729,0.2,False
0,50,300,64,0.2160489559173584,762.425258387959,0.1677407245559302,0.4,True
0,300,150,16,0.2155487537384033,11.439102865571437,0.1442872747164226,0.4,False
0,50,300,64,0.2015330791473388,887.3529151601902,0.205654475951987,0.6000000000000001,True
0,300,500,4,0.589120626449585,2.8117944300461057,0.2637279835342991,0.6000000000000001,True
0,300,150,32,0.1950249671936035,141.2770696837829,0.1305166056562257,0.6000000000000001,False
0,300,500,16,0.5421152114868164,11.742748902074496,0.1614154378480597,0.8,False
0,150,500,64,0.5241255760192871,728.2870237308157,0.1183233989310958,0.8,False
0,50,300,64,0.1945493221282959,993.9458786420158,0.267760565599104,0.8,True
0,300,150,16,0.1835532188415527,13.098324524197286,0.1591149327835776,0.6000000000000001,False
0,50,300,64,0.2220683097839355,348.1987987405088,0.0883971095710757,0.2,False
0,300,150,32,0.1635551452636718,262.59014320188464,0.1424569894822769,0.8,False
0,50,150,32,0.0705127716064453,203.53949524369344,0.1373215037488088,0.2,True
0,50,150,32,0.0755133628845214,317.6595451712189,0.1808928602443255,0.4,True
0,50,300,64,0.2205948829650879,595.2563083255853,0.1158492516531371,0.4,False
0,50,150,32,0.0610225200653076,407.42964520303207,0.214194799671836,0.6000000000000001,True
0,300,150,16,0.1520576477050781,22.46661333128424,0.1544723632732032,0.8,False
0,50,150,32,0.0639975070953369,525.4209657438986,0.3095313480647609,0.8,True
0,50,300,64,0.1985425949096679,852.9616263914414,0.1329155416996251,0.6000000000000001,False
0,50,150,32,0.0745301246643066,104.5086851145333,0.1077941898035289,0.2,False
0,50,150,32,0.0674991607666015,215.09230037103995,0.1257429075609768,0.4,False
0,300,500,8,0.4556100368499756,5.387324698886522,0.2255086434970642,0.8,False
0,50,150,32,0.0605013370513916,351.29006037274235,0.1575818470341753,0.6000000000000001,False
0,50,300,64,0.1905386447906494,1071.8789134215217,0.2037301768525787,0.8,False
0,50,150,32,0.0570216178894043,525.1113512113061,0.239318193291753,0.8,False
0,300,150,64,0.2980663776397705,377.99870013615487,0.1105846052919221,0.2,True
0,50,150,16,0.0530104637145996,61.06733547840039,0.1737603211755494,0.2,True
0,50,150,16,0.0480153560638427,114.07281001016688,0.2239019036939441,0.4,True
0,50,150,16,0.0425188541412353,119.93513744316974,0.2151131050398276,0.6000000000000001,True
0,300,500,4,0.4375782012939453,1.40837519512442,0.2100826650146299,0.8,True
0,50,150,16,0.0400087833404541,191.6640641003084,0.2850047853216958,0.8,True
0,300,150,64,0.2525362968444824,556.9949860037378,0.1258107958287068,0.4,True
0,50,150,16,0.0559999942779541,31.76802389568737,0.1485259087481415,0.2,False
0,50,150,16,0.0495030879974365,65.22638458906593,0.1710405001393626,0.4,False
0,300,300,32,0.5170907974243164,61.788485573526906,0.0971919655478586,0.2,True
0,50,150,16,0.0445194244384765,78.22766810304229,0.183673196439158,0.6000000000000001,False
0,50,150,16,0.0395002365112304,146.51737523154833,0.2026434769307202,0.8,False
0,300,150,64,0.2252328395843505,714.9297072773359,0.1707071341229419,0.6000000000000001,True
0,50,300,32,0.1405363082885742,183.6906802049073,0.149542679408345,0.2,True
0,300,500,4,0.7420451641082764,0.7290801248144159,0.1312277924912646,0.2,False
0,50,300,32,0.1340255737304687,239.11385419275229,0.1564011025532232,0.4,True
0,50,300,16,0.108018159866333,58.30300251191363,0.1355488346634331,0.2,True
0,300,300,32,0.4441008567810058,121.61634022703602,0.112266420323434,0.4,True
0,50,300,32,0.1255168914794922,297.3514914614676,0.1773309184171534,0.6000000000000001,True
0,50,300,16,0.1010303497314453,106.82116284914665,0.1957227449241635,0.4,True
0,300,150,64,0.2010533809661865,911.220122806698,0.2014741946409508,0.8,True
0,50,300,16,0.0890264511108398,121.4704803196222,0.2334381003963872,0.6000000000000001,True
0,50,300,32,0.1155235767364502,392.9546024143757,0.2310861961964892,0.8,True
0,300,150,64,0.2935774326324463,184.9489427889029,0.0780571053025767,0.2,False
0,50,300,32,0.1465282440185547,92.32341572350651,0.1118652081774548,0.2,False
0,50,300,16,0.0780255794525146,114.29978744241626,0.2455797941271432,0.8,True
0,50,300,16,0.1165251731872558,15.04416720097883,0.1287135920520829,0.2,False
0,50,300,32,0.147533893585205,148.27397778362925,0.1289557542091784,0.4,False
0,50,300,16,0.0985238552093505,29.56102506488285,0.1484184133935565,0.4,False
0,300,150,64,0.2570638656616211,344.53554540150674,0.0892914307336817,0.4,False
0,50,300,32,0.1300258636474609,243.4361719229156,0.1444956538498412,0.6000000000000001,False
0,50,300,16,0.0915193557739257,40.76819252763415,0.1688529878656784,0.6000000000000001,False
0,50,300,32,0.1140418052673339,413.1159060459795,0.1749602657164021,0.8,False
0,300,500,4,0.6221506595611572,0.8884982757770681,0.1566804602574346,0.4,False
0,300,300,32,0.4041023254394531,183.9265146543389,0.1429469686103903,0.6000000000000001,True
0,50,300,16,0.0790071487426757,87.42206882596057,0.1882387669796679,0.8,False
0,300,150,64,0.2250392436981201,617.3888037774254,0.1078038993844856,0.6000000000000001,False
0,300,150,64,0.2060310840606689,922.8231090557136,0.1513270097846694,0.8,False
0,50,500,64,0.3600575923919678,449.3559850903436,0.1117568304926146,0.2,True
0,50,500,64,0.3390405178070068,649.0428594362002,0.1313848069682831,0.4,True
0,300,300,32,0.3290560245513916,219.0609947600453,0.1865621320004507,0.8,True
0,50,500,64,0.3170599937438965,818.3047740525897,0.1594755618087481,0.6000000000000001,True
0,50,500,32,0.2320241928100586,175.9534366104272,0.1260926599332956,0.2,True
0,300,500,4,0.531562089920044,2.347331179709964,0.2753793531648081,0.6000000000000001,False
0,300,300,32,0.4895613193511963,25.818294987973992,0.0976755465531026,0.2,False
0,50,500,32,0.2145335674285888,238.880524038936,0.1400812001768341,0.4,True
0,50,500,64,0.3005461692810058,977.3063156493012,0.2217426811745471,0.8,True
0,50,500,64,0.3535490036010742,247.09937675314643,0.0961117763511051,0.2,False
0,50,500,32,0.1990327835083007,291.5000003472827,0.1607472270820463,0.6000000000000001,True
0,300,300,32,0.4225955009460449,40.29071222614904,0.1109818264505093,0.4,False
0,50,500,64,0.3385741710662842,471.7388727611189,0.108752735770919,0.4,False
0,50,500,32,0.1840510368347168,391.4575821529836,0.2185862425495107,0.8,True
0,50,500,64,0.3140792846679687,713.6763228978239,0.1263122705147006,0.6000000000000001,False
0,50,500,32,0.2320640087127685,46.28903747240333,0.1024333310358719,0.2,False
0,300,300,64,0.5691523551940918,303.5112561362312,0.0952805910514689,0.2,True
0,50,500,32,0.2145485877990722,100.5994851522173,0.1186287990936789,0.4,False
0,300,300,32,0.3695864677429199,63.71469369090476,0.1243230877299856,0.6000000000000001,False
0,50,500,64,0.3140645027160644,996.0400727957374,0.1648353978987828,0.8,False
0,50,500,32,0.2055244445800781,165.65486820119406,0.1299551398425381,0.6000000000000001,False
0,300,500,4,0.4301097393035888,2.4215414654555265,0.2677209165319137,0.8,False
0,300,300,64,0.5176486968994141,447.3120995987886,0.1228004493168379,0.4,True
0,50,150,8,0.0489990711212158,10.782904436208014,0.1669569179802987,0.2,True
0,50,500,32,0.186049222946167,303.6434187652297,0.1424269407046666,0.8,False
0,50,150,8,0.0375027656555175,26.669775759636902,0.2004341999026186,0.4,True
0,50,150,8,0.0339992046356201,46.55920383800272,0.3018695798348097,0.6000000000000001,True
0,50,150,8,0.0290136337280273,42.10242831377766,0.2345756389629892,0.8,True
0,300,300,32,0.3345682621002197,130.24305430932134,0.1289448236820056,0.8,False
0,50,150,8,0.0470154285430908,3.726310516376686,0.1778458589955874,0.2,False
0,150,150,64,0.1735239028930664,515.4144103036427,0.11216417754657,0.2,True
0,50,150,8,0.0390119552612304,5.9460727372739575,0.2100280055078434,0.4,False
0,50,150,8,0.0345110893249511,7.776769198528132,0.2242946720015816,0.6000000000000001,False
