run,agents,observations,states,Time,F-Norm,Norm Diff,missing,SS ratio,bias factor
0,150,150,8,0.18096613883972168,0.07520635149458436,0.05363049878063536,0.0,0.0,0.5
0,150,150,16,0.17676711082458496,0.14915553206067012,0.10137704321883106,0.0,0.0,0.5
0,150,150,4,0.16280269622802734,0.045161802728159554,0.033274367330253594,0.0,0.0,0.5
0,150,150,64,0.17078781127929688,0.45398813377609126,0.30743139782809026,0.0,0.0,0.5
0,50,150,32,0.05025935173034668,0.5496966922574805,0.3747601651440417,0.2,0.0,0.7000000000000001
0,50,150,16,0.05778145790100098,0.264169681413785,0.1807895464071624,0.2,0.0,0.7000000000000001
0,50,150,4,0.05057954788208008,0.12187753075524409,0.08867819489819266,0.2,0.0,0.7000000000000001
0,50,150,8,0.04601144790649414,0.14685830895908922,0.10535953348454219,0.2,0.0,0.7000000000000001
0,50,150,64,0.0528111457824707,0.9797412351681628,0.6633848835484468,0.2,0.0,0.7000000000000001
0,50,150,16,0.04503655433654785,0.29003852497832483,0.19866280425105523,0.2,0.0,0.9
0,50,150,4,0.05090665817260742,0.10870852684732493,0.08464840068548374,0.2,0.0,0.9
0,50,150,32,0.04874849319458008,0.5120820401717823,0.3498962247525564,0.2,0.0,0.9
0,50,150,64,0.042183637619018555,1.0236078123284797,0.695102880993227,0.2,0.0,0.9
0,50,150,8,0.05970931053161621,0.22963658420374572,0.16144337598827802,0.2,0.0,0.9
0,300,150,4,0.3361525535583496,0.024310487708645717,0.018088047956401555,0.0,0.0,0.30000000000000004
0,150,150,8,0.17220592498779297,0.08743177128466674,0.060052295535087265,0.0,0.0,0.7000000000000001
0,300,150,32,0.3613100051879883,0.18362373888443817,0.12415161688236248,0.0,0.0,0.30000000000000004
0,50,150,32,0.04169750213623047,0.7148682231240874,0.4883548627737075,0.4,0.0,0.1
0,50,150,4,0.04069828987121582,0.10858462247587472,0.08214684561004162,0.4,0.0,0.1
0,150,150,4,0.18835926055908203,0.03792563434257206,0.027578037424602,0.0,0.0,0.7000000000000001
0,150,150,16,0.15544986724853516,0.13069714878522432,0.090057224788856,0.0,0.0,0.7000000000000001
0,150,150,32,0.16730046272277832,0.2656533637043425,0.1801196183524557,0.0,0.0,0.7000000000000001
0,50,150,16,0.04535174369812012,0.43825240766837753,0.2972195764024365,0.4,0.0,0.1
0,300,150,8,0.38978075981140137,0.04132297798457427,0.028912622866326374,0.0,0.0,0.30000000000000004
0,300,150,16,0.3399980068206787,0.09196512889569841,0.06291128568673228,0.0,0.0,0.30000000000000004
0,150,150,64,0.1908559799194336,0.46830329678639593,0.3172470195090162,0.0,0.0,0.7000000000000001
0,50,150,8,0.04314899444580078,0.17799020967567772,0.1268430753828211,0.4,0.0,0.1
0,50,150,64,0.04531049728393555,1.3629085841845936,0.923270099744342,0.4,0.0,0.1
0,300,150,64,0.3596632480621338,0.3285502055737916,0.222519784844359,0.0,0.0,0.30000000000000004
0,50,150,32,0.049646615982055664,0.7731811594418843,0.5238449714294175,0.4,0.0,0.30000000000000004
0,50,150,4,0.0411219596862793,0.08197062347684879,0.05741474617221534,0.4,0.0,0.30000000000000004
0,50,150,16,0.0506594181060791,0.3797940281365394,0.26134635006748486,0.4,0.0,0.30000000000000004
0,50,150,8,0.040003061294555664,0.2943498061348815,0.20192268333930938,0.4,0.0,0.30000000000000004
0,50,150,64,0.037134647369384766,1.296801524178575,0.8797375530047373,0.4,0.0,0.30000000000000004
0,50,150,4,0.03856348991394043,0.11824547784298835,0.08574480293151789,0.4,0.0,0.5
0,50,150,16,0.049685001373291016,0.3490755214249134,0.243189032350086,0.4,0.0,0.5
0,50,150,32,0.04517674446105957,0.6887192211441279,0.46784451194890225,0.4,0.0,0.5
0,50,150,8,0.04462552070617676,0.2301711859627012,0.15925573549334643,0.4,0.0,0.5
0,50,150,64,0.04409480094909668,1.3246175919350305,0.8940957814232903,0.4,0.0,0.5
0,150,150,4,0.16998958587646484,0.024177463565386133,0.017059123728475015,0.0,0.0,0.9
0,150,150,8,0.15457439422607422,0.054645379556277546,0.03857875908993642,0.0,0.0,0.9
0,150,150,16,0.14497756958007812,0.12856979340871671,0.08785214597998421,0.0,0.0,0.9
0,150,150,32,0.1854877471923828,0.24534052323342442,0.16639035576074102,0.0,0.0,0.9
0,50,150,4,0.04438447952270508,0.12268005748950916,0.09140125015224054,0.4,0.0,0.7000000000000001
0,50,150,32,0.0401303768157959,0.7078167683451411,0.4843642683766891,0.4,0.0,0.7000000000000001
0,150,150,64,0.17286014556884766,0.4857996973147418,0.32964108689616073,0.0,0.0,0.9
0,50,150,16,0.04685568809509277,0.4357844030981015,0.3000731057451886,0.4,0.0,0.7000000000000001
0,50,150,8,0.04283404350280762,0.23819967126042282,0.1675506673533183,0.4,0.0,0.7000000000000001
0,50,150,64,0.05378460884094238,1.3269440533699999,0.8954390295679068,0.4,0.0,0.7000000000000001
0,50,150,4,0.04282855987548828,0.1094621407236439,0.08023801421026233,0.4,0.0,0.9
0,50,150,32,0.04940009117126465,0.7223904660371641,0.4956896215730045,0.4,0.0,0.9
0,50,150,16,0.04711651802062988,0.35068002842724183,0.23987227217271684,0.4,0.0,0.9
0,50,150,8,0.03987288475036621,0.22521940901258547,0.1577695852939564,0.4,0.0,0.9
0,50,150,64,0.05014514923095703,1.3907101180614432,0.9408449763134402,0.4,0.0,0.9
0,50,150,4,0.038744211196899414,0.1442290035648105,0.10174886252837075,0.6000000000000001,0.0,0.1
0,300,150,4,0.3619723320007324,0.019649183251262,0.014783576653822765,0.0,0.0,0.5
0,50,150,16,0.03451132774353027,0.5928292939718743,0.4027986619832525,0.6000000000000001,0.0,0.1
0,50,150,32,0.03850984573364258,1.1847507388534748,0.8057941509990453,0.6000000000000001,0.0,0.1
0,300,150,32,0.3323631286621094,0.17590902128634298,0.11877058562252443,0.0,0.0,0.5
0,300,150,16,0.3299589157104492,0.08879791575150453,0.06119683984746374,0.0,0.0,0.5
0,50,150,8,0.033226966857910156,0.3901848013877906,0.2687530629541773,0.6000000000000001,0.0,0.1
0,50,150,64,0.03373575210571289,2.1125153161216703,1.4245099743270533,0.6000000000000001,0.0,0.1
0,150,150,4,0.12408447265625,0.04621624326969021,0.034303349941173886,0.2,0.0,0.1
0,300,150,8,0.3204786777496338,0.06334387792534454,0.04194537683201886,0.0,0.0,0.5
0,150,150,8,0.1356215476989746,0.09616309990728596,0.06677502559897816,0.2,0.0,0.1
0,50,150,4,0.0356292724609375,0.15567456166497304,0.11107397284263819,0.6000000000000001,0.0,0.30000000000000004
0,150,150,16,0.14915180206298828,0.18301285648483517,0.12595745000507322,0.2,0.0,0.1
0,50,150,32,0.036113739013671875,1.1313120831681265,0.7635757325192332,0.6000000000000001,0.0,0.30000000000000004
0,50,150,16,0.039765119552612305,0.5072371691650392,0.34885193270808856,0.6000000000000001,0.0,0.30000000000000004
0,150,150,32,0.1488485336303711,0.3060297941430115,0.20869154277441046,0.2,0.0,0.1
0,300,150,64,0.3234846591949463,0.3346404591749365,0.22631035402000474,0.0,0.0,0.5
0,50,150,64,0.03739047050476074,2.0596366051715895,1.3890039302102286,0.6000000000000001,0.0,0.30000000000000004
0,50,150,8,0.0362548828125,0.46322455587383055,0.3153002505894163,0.6000000000000001,0.0,0.30000000000000004
0,150,150,64,0.15168452262878418,0.5935528336853021,0.4022550435046255,0.2,0.0,0.1
0,50,150,4,0.027162551879882812,0.22223856666458155,0.16021255642705426,0.6000000000000001,0.0,0.5
0,50,150,32,0.03341221809387207,1.048186126343509,0.711171457646864,0.6000000000000001,0.0,0.5
0,50,150,16,0.036602020263671875,0.5044653403128481,0.34304018237325745,0.6000000000000001,0.0,0.5
0,50,150,64,0.030216693878173828,2.0379956507053474,1.3813895538545713,0.6000000000000001,0.0,0.5
0,50,150,8,0.02731633186340332,0.36370660768631746,0.2559993293613455,0.6000000000000001,0.0,0.5
0,50,150,4,0.03682112693786621,0.15180325385608254,0.1138366964327679,0.6000000000000001,0.0,0.7000000000000001
0,50,150,32,0.026094675064086914,1.0372475105436227,0.7034565850975123,0.6000000000000001,0.0,0.7000000000000001
0,50,150,64,0.04448509216308594,1.9446358709987899,1.3215006092543455,0.6000000000000001,0.0,0.7000000000000001
0,50,150,16,0.04711008071899414,0.541449789140213,0.37064480050287457,0.6000000000000001,0.0,0.7000000000000001
0,50,150,8,0.034578561782836914,0.2795805817870314,0.1886892414262561,0.6000000000000001,0.0,0.7000000000000001
0,50,150,4,0.042273759841918945,0.1412099973902475,0.10023604850927495,0.6000000000000001,0.0,0.9
0,50,150,32,0.03499317169189453,1.0597025005357856,0.7220992397077195,0.6000000000000001,0.0,0.9
0,150,150,8,0.12207221984863281,0.11131395937974325,0.07842643285257254,0.2,0.0,0.30000000000000004
0,150,150,4,0.14112353324890137,0.029319425126096126,0.021000041380836477,0.2,0.0,0.30000000000000004
0,50,150,64,0.03629875183105469,2.155054232773082,1.453165379154916,0.6000000000000001,0.0,0.9
0,150,150,16,0.15705466270446777,0.1575267335032244,0.10816551213679358,0.2,0.0,0.30000000000000004
0,50,150,8,0.042607784271240234,0.35831364663259785,0.24757203740572548,0.6000000000000001,0.0,0.9
0,50,150,16,0.033568382263183594,0.6757667264491908,0.4645494974020395,0.6000000000000001,0.0,0.9
0,150,150,32,0.12653136253356934,0.3252900204192896,0.22018924317593924,0.2,0.0,0.30000000000000004
0,50,150,4,0.02861499786376953,0.17543279408745122,0.12630189795012414,0.8,0.0,0.1
0,150,150,64,0.15330719947814941,0.5746770307510738,0.3897241533439057,0.2,0.0,0.30000000000000004
0,50,150,32,0.0317380428314209,2.2197120585646455,1.5091049932286589,0.8,0.0,0.1
0,50,150,64,0.03843045234680176,4.182826504317948,2.831916400792906,0.8,0.0,0.1
0,50,150,8,0.02746105194091797,0.5072949155650345,0.3603457721537256,0.8,0.0,0.1
0,300,150,4,0.3389005661010742,0.03438181680482925,0.024486451358815196,0.0,0.0,0.7000000000000001
0,50,150,16,0.03326010704040527,1.4727409683327213,1.0157361342816509,0.8,0.0,0.1
0,50,150,4,0.03644132614135742,0.48303289118195225,0.3290233097222657,0.8,0.0,0.30000000000000004
0,50,150,32,0.03418397903442383,2.2893462248891194,1.5593228936349472,0.8,0.0,0.30000000000000004
0,300,150,32,0.37082481384277344,0.16879907856703344,0.11522103481298634,0.0,0.0,0.7000000000000001
0,300,150,16,0.36379194259643555,0.08794078808716566,0.06034225567648359,0.0,0.0,0.7000000000000001
0,300,150,8,0.3436393737792969,0.060284310448351704,0.042340754221338046,0.0,0.0,0.7000000000000001
0,50,150,64,0.038596153259277344,4.481716675344403,3.0461447607949483,0.8,0.0,0.30000000000000004
0,50,150,8,0.032248497009277344,0.7006359130548805,0.5011660124792445,0.8,0.0,0.30000000000000004
0,50,150,16,0.03527355194091797,1.2910148880165888,0.8741897573741897,0.8,0.0,0.30000000000000004
0,300,150,64,0.33445191383361816,0.314726102353491,0.2139967350332766,0.0,0.0,0.7000000000000001
0,50,150,4,0.03110647201538086,0.4670224953066538,0.3360478754650615,0.8,0.0,0.5
0,50,150,32,0.02668619155883789,2.582234860972355,1.7524879385455974,0.8,0.0,0.5
0,50,150,64,0.02770066261291504,4.280556199859966,2.8974060523971024,0.8,0.0,0.5
0,150,150,4,0.16146302223205566,0.07526833717514474,0.055753611361438284,0.2,0.0,0.5
0,50,150,8,0.026079893112182617,0.711131431056459,0.4959778432132906,0.8,0.0,0.5
0,50,150,16,0.02809309959411621,1.1947929264636408,0.8150061205913681,0.8,0.0,0.5
0,150,150,8,0.13881945610046387,0.09504215702871892,0.06595565174588454,0.2,0.0,0.5
0,150,150,16,0.14104676246643066,0.15149324441250528,0.10431679876746337,0.2,0.0,0.5
0,50,150,32,0.026700973510742188,2.349460578945437,1.5922989683807938,0.8,0.0,0.7000000000000001
0,50,150,4,0.03572440147399902,0.3403503538626375,0.2589379227146044,0.8,0.0,0.7000000000000001
0,150,150,32,0.1466350555419922,0.32429280312468406,0.22014364926328187,0.2,0.0,0.5
0,50,150,64,0.03293585777282715,4.658150385565267,3.1422723399419135,0.8,0.0,0.7000000000000001
0,50,150,8,0.026422977447509766,0.8116266405267639,0.5570965270199698,0.8,0.0,0.7000000000000001
0,50,150,16,0.021996021270751953,1.3087014585527257,0.8988163472912295,0.8,0.0,0.7000000000000001
0,150,150,64,0.13431215286254883,0.5903072499818902,0.39810210517369315,0.2,0.0,0.5
0,50,150,32,0.024185895919799805,2.248481840665434,1.5388129070287064,0.8,0.0,0.9
0,50,150,4,0.021913766860961914,0.24001689712614727,0.18164840032798715,0.8,0.0,0.9
0,50,150,8,0.022559642791748047,0.5899004814117769,0.41590217344926866,0.8,0.0,0.9
0,50,150,16,0.027051448822021484,1.3372208658399298,0.9056404299873476,0.8,0.0,0.9
0,50,150,64,0.03007030487060547,4.663414600876468,3.1523539764825634,0.8,0.0,0.9
0,50,150,4,0.046283721923828125,0.06571143192089837,0.05050651130110473,0.2,0.2,0.1
0,50,150,32,0.06205248832702637,0.5012020918326076,0.34197880863604313,0.2,0.2,0.1
0,150,150,4,0.14897799491882324,0.04417297373117459,0.03243157371257385,0.2,0.0,0.7000000000000001
0,150,150,8,0.1626276969909668,0.10115943304570348,0.07134246016007893,0.2,0.0,0.7000000000000001
0,50,150,16,0.04838728904724121,0.30732910709415817,0.2067962635440296,0.2,0.2,0.1
0,300,150,4,0.3438699245452881,0.03814506688128402,0.027084207832615347,0.0,0.0,0.9
0,50,150,64,0.05851244926452637,0.9941687841348475,0.6729337752899477,0.2,0.2,0.1
0,50,150,8,0.05400705337524414,0.16317113707224715,0.1152726352930161,0.2,0.2,0.1
0,150,150,16,0.1474134922027588,0.14221428024432864,0.09876533626484721,0.2,0.0,0.7000000000000001
0,300,150,32,0.3539290428161621,0.17375122918022198,0.11852790064757435,0.0,0.0,0.9
0,300,150,16,0.36702466011047363,0.09279032313819185,0.06374341148800947,0.0,0.0,0.9
0,150,150,32,0.17118453979492188,0.31126474356388484,0.21177018900405745,0.2,0.0,0.7000000000000001
0,150,150,64,0.13841581344604492,0.5607018162146042,0.3809152320395615,0.2,0.0,0.7000000000000001
0,300,150,8,0.3478431701660156,0.04899646685329808,0.03431616049565258,0.0,0.0,0.9
0,300,150,64,0.36392879486083984,0.3240344906751521,0.2206431557307939,0.0,0.0,0.9
0,50,150,4,0.04925823211669922,0.0779962196700056,0.058473543909141314,0.2,0.2,0.30000000000000004
0,50,150,32,0.051434993743896484,0.5890103236953033,0.3983373646293415,0.2,0.2,0.30000000000000004
0,50,150,16,0.04561614990234375,0.3424810904074842,0.23517885420275111,0.2,0.2,0.30000000000000004
0,50,150,8,0.05930519104003906,0.15546854985507608,0.10710852612801731,0.2,0.2,0.30000000000000004
0,50,150,64,0.059297800064086914,1.0126323276902884,0.6843870525245204,0.2,0.2,0.30000000000000004
0,50,150,4,0.04962968826293945,0.08466199063566024,0.06396213352264193,0.2,0.2,0.5
0,50,150,32,0.039466142654418945,0.49500458890430926,0.3385154952265927,0.2,0.2,0.5
0,150,150,4,0.15109539031982422,0.041335804133533355,0.029828698184649494,0.2,0.0,0.9
0,150,150,8,0.13554739952087402,0.07173229617847628,0.05016770087747958,0.2,0.0,0.9
0,50,150,16,0.05118107795715332,0.2581274025643808,0.1798336843339653,0.2,0.2,0.5
0,150,150,16,0.1479473114013672,0.17525099013685722,0.12087363338689949,0.2,0.0,0.9
0,50,150,64,0.04410576820373535,1.0051314293082503,0.6766439938387444,0.2,0.2,0.5
0,50,150,8,0.04963541030883789,0.2207897252502976,0.15681408892295945,0.2,0.2,0.5
0,150,150,64,0.15336251258850098,0.5834275870084223,0.3940561404436174,0.2,0.0,0.9
0,150,150,32,0.14582371711730957,0.29535582330994276,0.20066914393595692,0.2,0.0,0.9
0,50,150,4,0.05002284049987793,0.11579435501080389,0.0852459221502719,0.2,0.2,0.7000000000000001
0,50,150,32,0.04949021339416504,0.5441843431601439,0.37072645163958856,0.2,0.2,0.7000000000000001
0,50,150,16,0.04309821128845215,0.33105069804831355,0.224446062937269,0.2,0.2,0.7000000000000001
0,50,150,8,0.04760265350341797,0.15941542548192783,0.1115441742498604,0.2,0.2,0.7000000000000001
0,50,150,64,0.060179710388183594,1.0478742883478045,0.7118378118931955,0.2,0.2,0.7000000000000001
0,50,150,4,0.05123424530029297,0.07478677076409619,0.054286139820921904,0.2,0.2,0.9
0,150,150,8,0.1396942138671875,0.14934609341643612,0.1066606959479838,0.4,0.0,0.1
0,150,150,4,0.11743474006652832,0.05058087598784344,0.035293670431594565,0.4,0.0,0.1
0,50,150,32,0.05824637413024902,0.5447269033139992,0.3683899176861571,0.2,0.2,0.9
0,150,150,16,0.1299593448638916,0.24293266300966276,0.1652075863215232,0.4,0.0,0.1
0,50,150,16,0.05150556564331055,0.30704521797994216,0.20861388412531073,0.2,0.2,0.9
0,300,150,4,0.2812345027923584,0.03108999592175869,0.022767924839370443,0.2,0.0,0.1
0,50,150,8,0.04274892807006836,0.19461988895904206,0.1388793768270954,0.2,0.2,0.9
0,50,150,64,0.04526686668395996,1.0284893973271594,0.6984600701238911,0.2,0.2,0.9
0,150,150,64,0.15091800689697266,0.7707853876858413,0.5220135026118853,0.4,0.0,0.1
0,150,150,32,0.14621663093566895,0.4002690937285674,0.27085141466782575,0.4,0.0,0.1
0,300,150,32,0.2700488567352295,0.2236854916251963,0.15262260269175418,0.2,0.0,0.1
0,300,150,16,0.30042481422424316,0.10783054421422687,0.07379945247978027,0.2,0.0,0.1
0,300,150,8,0.31423139572143555,0.07529257370136325,0.052984161743010454,0.2,0.0,0.1
0,50,150,4,0.04288148880004883,0.22453595489512662,0.15870835607142736,0.4,0.2,0.1
0,50,150,32,0.04794025421142578,0.7414371130422479,0.5041603328773083,0.4,0.2,0.1
0,50,150,16,0.05042767524719238,0.3619789866879836,0.24963932677358336,0.4,0.2,0.1
0,300,150,64,0.28426408767700195,0.4147738963790866,0.2810716801549135,0.2,0.0,0.1
0,50,150,64,0.03291606903076172,1.3248470818602829,0.8994225514671094,0.4,0.2,0.1
0,50,150,8,0.04681968688964844,0.18808204265185952,0.1290806974245703,0.4,0.2,0.1
0,150,150,8,0.10831975936889648,0.11774317879833351,0.0822990497922924,0.4,0.0,0.30000000000000004
0,150,150,4,0.12286591529846191,0.06773582701096235,0.05031799634384369,0.4,0.0,0.30000000000000004
0,50,150,4,0.038034915924072266,0.09919602025608591,0.07070704873596864,0.4,0.2,0.30000000000000004
0,150,150,16,0.11633038520812988,0.2388454669782868,0.1613874874255934,0.4,0.0,0.30000000000000004
0,50,150,16,0.044313907623291016,0.38525937195871823,0.26348839789602485,0.4,0.2,0.30000000000000004
0,50,150,32,0.0440974235534668,0.7325699374512696,0.49626399382753966,0.4,0.2,0.30000000000000004
0,50,150,64,0.04514789581298828,1.3468119292220908,0.9103485930940444,0.4,0.2,0.30000000000000004
0,150,150,32,0.13798737525939941,0.42792376321187175,0.28899409343243954,0.4,0.0,0.30000000000000004
0,150,150,64,0.1174459457397461,0.7712253171567758,0.5228547562106023,0.4,0.0,0.30000000000000004
0,50,150,8,0.04738163948059082,0.2977685933921634,0.20913909063527805,0.4,0.2,0.30000000000000004
0,50,150,4,0.04824662208557129,0.13975858821806195,0.10354782427153886,0.4,0.2,0.5
0,50,150,64,0.03914046287536621,1.394517234979612,0.9438402550386749,0.4,0.2,0.5
0,50,150,32,0.04389691352844238,0.7442065248371474,0.5034542660792278,0.4,0.2,0.5
0,50,150,16,0.04144001007080078,0.39623240201603593,0.27185568377272595,0.4,0.2,0.5
0,50,150,8,0.04473400115966797,0.29523511953798953,0.21185995107804498,0.4,0.2,0.5
0,150,150,4,0.11733317375183105,0.03928929132708003,0.027798344874606373,0.4,0.0,0.5
0,150,150,8,0.125868558883667,0.10198920207255152,0.07175131115931067,0.4,0.0,0.5
0,150,150,16,0.1266155242919922,0.21037765537420752,0.14490900023505673,0.4,0.0,0.5
0,50,150,4,0.037549734115600586,0.1337441294793273,0.09160971223541567,0.4,0.2,0.7000000000000001
0,50,150,64,0.041541337966918945,1.3632493905028207,0.9210710439263886,0.4,0.2,0.7000000000000001
0,50,150,16,0.046690940856933594,0.4294306655374359,0.2954045712484266,0.4,0.2,0.7000000000000001
0,50,150,32,0.05073952674865723,0.724605623730841,0.495665994392368,0.4,0.2,0.7000000000000001
0,150,150,32,0.1424391269683838,0.4243257322050738,0.2882084079377252,0.4,0.0,0.5
0,150,150,64,0.14250731468200684,0.773623699554977,0.5232996463391578,0.4,0.0,0.5
0,50,150,8,0.04585528373718262,0.26400570682612867,0.17834013613120395,0.4,0.2,0.7000000000000001
0,300,150,4,0.3049495220184326,0.037126827765496806,0.026604203077516788,0.2,0.0,0.30000000000000004
0,300,150,32,0.28103160858154297,0.22466245362661277,0.1531723501314719,0.2,0.0,0.30000000000000004
0,300,150,16,0.2788422107696533,0.11853556834549787,0.0815698582338441,0.2,0.0,0.30000000000000004
0,50,150,4,0.04463624954223633,0.17417941599491502,0.1274893266841379,0.4,0.2,0.9
0,50,150,32,0.033768653869628906,0.7100323154711857,0.4848083257742442,0.4,0.2,0.9
0,50,150,64,0.03467679023742676,1.3841804214017268,0.9343404573227073,0.4,0.2,0.9
0,50,150,16,0.04072713851928711,0.439604880706617,0.30451948718922345,0.4,0.2,0.9
0,300,150,8,0.27284860610961914,0.07869457150083103,0.05527752126997937,0.2,0.0,0.30000000000000004
0,50,150,8,0.03547525405883789,0.17210660165548378,0.11606352726162322,0.4,0.2,0.9
0,300,150,64,0.2837076187133789,0.4131762851779327,0.27851235533925695,0.2,0.0,0.30000000000000004
0,150,150,4,0.11475157737731934,0.09184641681812575,0.06947211546714979,0.4,0.0,0.7000000000000001
0,150,150,8,0.1342921257019043,0.10912873466613146,0.07645015909939464,0.4,0.0,0.7000000000000001
0,150,150,16,0.12050771713256836,0.2541473723226104,0.17394066075852646,0.4,0.0,0.7000000000000001
0,50,150,4,0.0289766788482666,0.08095657968409072,0.059822918841857496,0.6000000000000001,0.2,0.1
0,50,150,32,0.0386805534362793,1.1933956080900727,0.8090353353341421,0.6000000000000001,0.2,0.1
0,50,150,64,0.04112553596496582,2.0147602470520605,1.3665492936200299,0.6000000000000001,0.2,0.1
