run,agents,observations,missing,clusters,Time,TVD,Norm Diff,SS ratio,states,unaff
0,50,150,0.4,2.0,0.025540828704833984,19.73440114378608,1.314150145218011,0.2,32,0.1
0,50,500,0.4,2.0,0.11983847618103027,4.670791619073712,1.1467465862023856,0.0,8,0.1
0,300,150,0.1,2.0,0.2581977844238281,4.040354091180049,0.9311362390132396,0.0,8,0.1
0,150,300,0.1,2.0,0.2462327480316162,19.54042506121836,1.2902986780424015,0.0,32,0.1
0,150,150,0.5,2.0,0.10083866119384766,40.96387858251444,1.3783178830178584,0.0,64,0.1
0,150,500,0.0,2.0,0.4499373435974121,8.853354055099041,1.1062249137116622,0.0,16,0.1
0,150,150,0.5,2.0,0.08938956260681152,1.7968410625078317,0.9006210943123125,0.0,4,0.1
0,50,150,0.5,2.0,0.029059648513793945,2.7353182083927594,1.2086667076464799,0.2,4,0.1
0,50,500,0.5,2.0,0.09824419021606445,4.8544996291839535,1.1893484736428486,0.0,8,0.1
0,50,150,0.5,2.0,0.030637264251708984,18.824294294109514,1.2739250645525224,0.2,32,0.1
0,150,150,0.6000000000000001,2.0,0.08423590660095215,42.81845720543946,1.432764357899499,0.0,64,0.1
0,300,300,0.0,2.0,0.5409753322601318,2.0969061547397483,1.0585411381014624,0.0,4,0.1
0,150,150,0.6000000000000001,2.0,0.08015155792236328,1.8050045894952789,0.8993758476947884,0.0,4,0.1
0,50,300,0.1,2.0,0.09024691581726074,9.549313617212624,1.2639810103718085,0.2,16,0.1
0,50,500,0.6000000000000001,2.0,0.09020757675170898,4.78975332228714,1.1839657424350465,0.0,8,0.1
0,50,150,0.6000000000000001,2.0,0.020548343658447266,2.7284359361463575,1.204068073495687,0.2,4,0.1
0,150,150,0.7000000000000001,2.0,0.07520556449890137,45.93081662510506,1.6000100139166775,0.0,64,0.1
0,50,150,0.6000000000000001,2.0,0.02504444122314453,22.254431902256982,1.581857789906579,0.2,32,0.1
0,150,150,0.7000000000000001,2.0,0.07276582717895508,1.8337891186008592,0.916325012801359,0.0,4,0.1
0,300,300,0.0,2.0,0.5133271217346191,38.5110665339142,1.2683428112786175,0.0,64,0.1
0,300,150,0.2,2.0,0.22379422187805176,4.067813889673165,0.9390196092418787,0.0,8,0.1
0,150,150,0.8,2.0,0.07230567932128906,52.44623218549152,2.0176740153978074,0.0,64,0.1
0,150,300,0.2,2.0,0.2196509838104248,19.605239773463293,1.2943547525665697,0.0,32,0.1
0,50,500,0.7000000000000001,2.0,0.09680533409118652,4.670957697791603,1.1488108364628102,0.0,8,0.1
0,150,150,0.8,2.0,0.062287330627441406,1.8068260363609665,0.8930484492545625,0.0,4,0.1
0,50,150,0.7000000000000001,2.0,0.026051998138427734,2.6265995005634606,1.1700146436636931,0.2,4,0.1
0,50,150,0.7000000000000001,2.0,0.029147624969482422,18.867169207929777,1.255240304353069,0.2,32,0.1
0,150,150,0.9,2.0,0.06372499465942383,58.88989061362078,3.4900003863852507,0.0,64,0.1
0,50,500,0.8,2.0,0.09386515617370605,4.488377657034189,1.09894592749062,0.0,8,0.1
0,150,150,0.9,2.0,0.07267928123474121,1.6901939287857433,0.8581582424999465,0.0,4,0.1
0,50,150,0.8,2.0,0.022555828094482422,2.5320909182308116,1.1371038331582843,0.2,4,0.1
0,50,300,0.2,2.0,0.06461977958679199,9.371877659280582,1.2509176264079347,0.2,16,0.1
0,50,150,0.8,2.0,0.02965545654296875,19.918591241791475,1.3421102397523732,0.2,32,0.1
0,50,500,0.9,2.0,0.07474017143249512,4.686478833379833,1.1713035692066625,0.0,8,0.1
0,300,150,0.30000000000000004,2.0,0.21862459182739258,4.07564758286071,0.9410304673929055,0.0,8,0.1
0,150,150,0.1,2.0,0.12081551551818848,39.23780056427341,1.30590264349643,0.2,64,0.1
0,150,300,0.30000000000000004,2.0,0.20662498474121094,19.63957481044781,1.2933791115963866,0.0,32,0.1
0,50,150,0.9,2.0,0.023033618927001953,2.277704930743711,1.0208003213534027,0.2,4,0.1
0,150,150,0.1,2.0,0.13389945030212402,1.7944860875469306,0.9013473602301484,0.2,4,0.1
0,50,150,0.9,2.0,0.025571107864379883,24.746173371193983,1.8110239344055588,0.2,32,0.1
0,150,500,0.1,2.0,0.42569994926452637,8.846175293902784,1.106719419093986,0.0,16,0.1
0,50,150,0.1,2.0,0.023545503616333008,2.6661633529192654,1.1843057584640877,0.4,4,0.1
0,150,150,0.2,2.0,0.11579012870788574,39.75340625310862,1.3265348531575984,0.2,64,0.1
0,50,150,0.1,2.0,0.023026227951049805,21.989571931172556,1.4981542772893282,0.4,32,0.1
0,150,150,0.2,2.0,0.09926795959472656,1.8090504695772345,0.9063481887519561,0.2,4,0.1
0,50,300,0.30000000000000004,2.0,0.0586397647857666,9.435585089471417,1.2638979863891617,0.2,16,0.1
0,300,150,0.4,2.0,0.18193602561950684,4.046840424422618,0.9352768109391832,0.0,8,0.1
0,300,500,0.0,2.0,0.930433988571167,18.31967606224147,1.231332913908588,0.0,32,0.1
0,50,150,0.2,2.0,0.02253890037536621,2.654776336066848,1.1822081044291661,0.4,4,0.1
0,150,300,0.4,2.0,0.20403695106506348,19.431086099652376,1.2953582643809567,0.0,32,0.1
0,50,150,0.2,2.0,0.028055191040039062,22.471837276387276,1.5165962144964689,0.4,32,0.1
0,150,150,0.30000000000000004,2.0,0.10885763168334961,39.858506510296394,1.34590599561835,0.2,64,0.1
0,50,150,0.30000000000000004,2.0,0.02255845069885254,2.6894313612347154,1.1786401642271105,0.4,4,0.1
0,150,150,0.30000000000000004,2.0,0.08931255340576172,1.8156776385892517,0.9103789850771581,0.2,4,0.1
0,50,150,0.30000000000000004,2.0,0.022052764892578125,22.378428550304015,1.531202706230209,0.4,32,0.1
0,300,300,0.1,2.0,0.5048770904541016,2.0975200702008276,1.0591193077278414,0.0,4,0.1
0,300,150,0.5,2.0,0.1734294891357422,4.09607542352838,0.9394676926187421,0.0,8,0.1
0,50,150,0.4,2.0,0.025044679641723633,2.729168695387023,1.1874137652109342,0.4,4,0.1
0,50,500,0.1,2.0,0.12282371520996094,4.718289529458625,1.1604076465145712,0.2,8,0.1
0,50,150,0.4,2.0,0.021551132202148438,23.97939599297765,1.6722645788053907,0.4,32,0.1
0,300,300,0.1,2.0,0.5214023590087891,38.52088250301507,1.2698678875072331,0.0,64,0.1
0,150,150,0.4,2.0,0.08079385757446289,41.019622448136154,1.388319863629692,0.2,64,0.1
0,150,300,0.5,2.0,0.18709468841552734,19.538115631636884,1.2930633314654891,0.0,32,0.1
0,50,300,0.4,2.0,0.054207563400268555,9.679099361214373,1.300250483990458,0.2,16,0.1
0,150,150,0.4,2.0,0.09171724319458008,1.8526142320819137,0.9316413032310964,0.2,4,0.1
0,50,150,0.5,2.0,0.0210416316986084,2.7088326649894006,1.1800497495794031,0.4,4,0.1
0,50,150,0.5,2.0,0.0210878849029541,25.12544383505682,1.8242416272792714,0.4,32,0.1
0,150,500,0.2,2.0,0.37770938873291016,8.859453100422726,1.1065582143206034,0.0,16,0.1
0,150,150,0.5,2.0,0.09422469139099121,37.565418945512405,1.2546330423596253,0.2,64,0.1
0,50,150,0.6000000000000001,2.0,0.019544124603271484,2.5604633969200354,1.1549315733273453,0.4,4,0.1
0,300,150,0.6000000000000001,2.0,0.1553640365600586,4.114149588129862,0.9534092554588117,0.0,8,0.1
0,50,150,0.6000000000000001,2.0,0.026056289672851562,26.33135050509528,1.9961008942780691,0.4,32,0.1
0,150,150,0.5,2.0,0.06762003898620605,1.8735819073388589,0.9436591670057325,0.2,4,0.1
0,150,300,0.6000000000000001,2.0,0.18863344192504883,19.73321722881318,1.3129740423532992,0.0,32,0.1
0,50,150,0.7000000000000001,2.0,0.025061845779418945,2.561931102576727,1.1588880339207828,0.4,4,0.1
0,50,150,0.7000000000000001,2.0,0.024666547775268555,28.795081883653054,2.4603484749801336,0.4,32,0.1
0,150,150,0.6000000000000001,2.0,0.06916069984436035,47.777136831990084,1.6842152093291594,0.2,64,0.1
0,50,300,0.5,2.0,0.04817938804626465,9.640807296859741,1.3037983390735077,0.2,16,0.1
0,50,150,0.8,2.0,0.02303934097290039,2.5782891835021893,1.1450243822316628,0.4,4,0.1
0,50,150,0.8,2.0,0.02212691307067871,22.013462987260688,1.5269870596529085,0.4,32,0.1
0,150,150,0.6000000000000001,2.0,0.06180739402770996,1.8919339445602699,0.9419839967183752,0.2,4,0.1
0,300,150,0.7000000000000001,2.0,0.1369643211364746,4.110439518379003,0.94793629525971,0.0,8,0.1
0,150,300,0.7000000000000001,2.0,0.17115545272827148,20.006435307224827,1.3374179853939894,0.0,32,0.1
0,50,150,0.9,2.0,0.019547462463378906,2.293185524750859,1.0386988633609666,0.4,4,0.1
0,50,150,0.9,2.0,0.019657611846923828,18.845466091508303,1.9541112993762884,0.4,32,0.1
0,150,150,0.7000000000000001,2.0,0.08685946464538574,53.26880846612195,2.154358312348553,0.2,64,0.1
0,150,150,0.7000000000000001,2.0,0.05976271629333496,1.786602995680274,0.8936363293151924,0.2,4,0.1
0,50,150,0.1,2.0,0.024041414260864258,2.4963457208401207,1.111527794346402,0.6000000000000001,4,0.1
0,300,150,0.8,2.0,0.13489198684692383,4.116735295292694,0.9687698504802681,0.0,8,0.1
0,50,150,0.1,2.0,0.020026445388793945,24.80513460306842,1.792912230035112,0.6000000000000001,32,0.1
0,50,500,0.2,2.0,0.12874722480773926,4.841434303884504,1.1905429475704454,0.2,8,0.1
0,300,300,0.2,2.0,0.45174646377563477,2.0990722453021706,1.0590306996703556,0.0,4,0.1
0,150,150,0.8,2.0,0.08717703819274902,37.29827161833498,1.2533124953880708,0.2,64,0.1
0,150,300,0.8,2.0,0.1549675464630127,20.68937726704423,1.3774221055183427,0.0,32,0.1
0,150,500,0.30000000000000004,2.0,0.37350988388061523,8.884941884696785,1.1090124002694863,0.0,16,0.1
0,50,150,0.2,2.0,0.020046234130859375,2.567176594202765,1.1314901005465687,0.6000000000000001,4,0.1
0,50,150,0.2,2.0,0.019533395767211914,25.250921329527237,1.941658986645968,0.6000000000000001,32,0.1
0,150,150,0.8,2.0,0.06561732292175293,1.705309452705507,0.8455022418083177,0.2,4,0.1
0,50,300,0.6000000000000001,2.0,0.04258441925048828,9.684661257424068,1.3506845711220326,0.2,16,0.1
0,300,300,0.2,2.0,0.45969128608703613,38.5299241702333,1.2697190455251601,0.0,64,0.1
0,50,150,0.30000000000000004,2.0,0.021539926528930664,2.5278562090856656,1.1270310613211707,0.6000000000000001,4,0.1
0,50,150,0.30000000000000004,2.0,0.020625829696655273,25.54631805252218,2.065408478763766,0.6000000000000001,32,0.1
0,300,150,0.9,2.0,0.11932730674743652,4.185621971512376,0.9607485340125627,0.0,8,0.1
0,150,150,0.9,2.0,0.06068015098571777,39.31200686055388,1.3524834239647086,0.2,64,0.1
0,150,150,0.9,2.0,0.0641021728515625,1.6976982856774132,0.837153315778818,0.2,4,0.1
0,50,150,0.4,2.0,0.021547317504882812,2.5923481160534987,1.132503257146387,0.6000000000000001,4,0.1
0,150,300,0.9,2.0,0.12472057342529297,24.151212358809858,1.6480579485759577,0.0,32,0.1
0,50,150,0.4,2.0,0.018602371215820312,26.457930601516598,2.1864297802953527,0.6000000000000001,32,0.1
0,50,150,0.5,2.0,0.0225372314453125,2.446683042636936,1.1007664887568258,0.6000000000000001,4,0.1
0,150,150,0.1,2.0,0.07310700416564941,38.747303311180794,1.2928241785051293,0.4,64,0.1
0,50,150,0.5,2.0,0.023524045944213867,27.814071738705916,2.5028500622096,0.6000000000000001,32,0.1
0,150,150,0.1,2.0,0.06566071510314941,1.911506522140872,0.961694114762974,0.4,4,0.1
0,50,300,0.7000000000000001,2.0,0.051133155822753906,9.018423117930588,1.2213864478026029,0.2,16,0.1
0,50,150,0.6000000000000001,2.0,0.02353072166442871,2.674831992459517,1.2139614099953877,0.6000000000000001,4,0.1
0,50,150,0.6000000000000001,2.0,0.0245361328125,28.63574848795626,2.881397472939565,0.6000000000000001,32,0.1
0,300,150,0.1,2.0,0.23661375045776367,4.045757446100519,0.9333947658969303,0.2,8,0.1
0,150,150,0.2,2.0,0.06812930107116699,40.518382704318256,1.3676787391794591,0.4,64,0.1
0,150,150,0.2,2.0,0.06816840171813965,1.896264722024723,0.949415910880116,0.4,4,0.1
0,50,150,0.7000000000000001,2.0,0.01853203773498535,2.440172402136536,1.124978191727425,0.6000000000000001,4,0.1
0,150,500,0.4,2.0,0.3193066120147705,8.88187004716221,1.1080516740481845,0.0,16,0.1
0,50,150,0.7000000000000001,2.0,0.02253246307373047,26.393208512165018,2.8834030635722203,0.6000000000000001,32,0.1
0,50,150,0.8,2.0,0.02404189109802246,2.4232577365958905,1.077659948021675,0.6000000000000001,4,0.1
0,50,150,0.8,2.0,0.0255429744720459,20.125122323261742,2.153899919316197,0.6000000000000001,32,0.1
0,150,300,0.1,2.0,0.22455096244812012,19.432919581896236,1.2826400737476562,0.2,32,0.1
0,150,150,0.30000000000000004,2.0,0.07812237739562988,42.83583396024381,1.4826242362626476,0.4,64,0.1
0,150,150,0.30000000000000004,2.0,0.06172323226928711,1.9413929196322466,0.9755919933760941,0.4,4,0.1
0,50,500,0.30000000000000004,2.0,0.09629559516906738,4.858022916775945,1.192698704859545,0.2,8,0.1
0,300,300,0.30000000000000004,2.0,0.4321742057800293,2.099531920690318,1.0594142429013718,0.0,4,0.1
0,50,150,0.9,2.0,0.02554917335510254,2.331217247280261,1.0410848221033733,0.6000000000000001,4,0.1
0,50,150,0.9,2.0,0.02305150032043457,18.327789526590895,1.818177956668907,0.6000000000000001,32,0.1
0,50,300,0.8,2.0,0.04259967803955078,9.664226758116298,1.2979775732658754,0.2,16,0.1
0,300,150,0.2,2.0,0.19996047019958496,4.027880786687633,0.9283343526123338,0.2,8,0.1
0,300,300,0.30000000000000004,2.0,0.4351460933685303,38.81837067557488,1.2831202724600244,0.0,64,0.1
0,150,150,0.4,2.0,0.06279349327087402,45.185519494571246,1.579498413188525,0.4,64,0.1
0,300,500,0.1,2.0,0.7996196746826172,18.285698163977887,1.2297256265580738,0.0,32,0.1
0,50,150,0.1,2.0,0.02054905891418457,2.4256865458142487,1.0830928274069453,0.8,4,0.1
0,150,150,0.4,2.0,0.06564021110534668,1.9035392648249954,0.9454019254210486,0.4,4,0.1
0,50,150,0.1,2.0,0.01962733268737793,24.38371863443872,1.6924458261728923,0.8,32,0.1
0,50,150,0.2,2.0,0.01961493492126465,2.4519335184099957,1.0874730538666604,0.8,4,0.1
0,50,150,0.2,2.0,0.022047042846679688,25.922130312894957,1.9829386704908691,0.8,32,0.1
0,150,150,0.5,2.0,0.06865334510803223,49.74737789620694,1.7797295886022493,0.4,64,0.1
0,150,150,0.5,2.0,0.06082868576049805,1.9153383350554634,0.9588884745272315,0.4,4,0.1
0,50,150,0.30000000000000004,2.0,0.020026445388793945,2.437116273413897,1.0815466788204493,0.8,4,0.1
0,50,150,0.30000000000000004,2.0,0.023525238037109375,26.525100968587477,2.2027286814163825,0.8,32,0.1
0,150,500,0.5,2.0,0.3266124725341797,8.799191587701491,1.1005026634119697,0.0,16,0.1
0,300,150,0.30000000000000004,2.0,0.1684119701385498,4.02269176718355,0.9292272240726378,0.2,8,0.1
0,150,300,0.2,2.0,0.20396971702575684,19.55455386525187,1.2936518169710158,0.2,32,0.1
0,150,150,0.6000000000000001,2.0,0.06622147560119629,52.17847004628122,2.0249458048824165,0.4,64,0.1
0,50,150,0.4,2.0,0.021045446395874023,2.535364721086066,1.1155802474230974,0.8,4,0.1
0,50,300,0.9,2.0,0.03958487510681152,8.370666803764259,1.1196488939846414,0.2,16,0.1
0,150,150,0.6000000000000001,2.0,0.06263446807861328,1.9050001860083037,0.957354365012752,0.4,4,0.1
0,50,150,0.4,2.0,0.020543575286865234,26.377901310729534,2.2531522963245085,0.8,32,0.1
0,50,150,0.5,2.0,0.019588232040405273,2.5386855765522096,1.1347014208452626,0.8,4,0.1
0,50,150,0.5,2.0,0.018613100051879883,27.483264941599398,2.3807765786567656,0.8,32,0.1
0,150,150,0.7000000000000001,2.0,0.05713319778442383,57.105113007048516,2.722858397528822,0.4,64,0.1
0,150,150,0.7000000000000001,2.0,0.05714821815490723,1.8704831618006947,0.9410804506275714,0.4,4,0.1
0,50,150,0.6000000000000001,2.0,0.024031400680541992,2.331548831093705,1.0080022192036455,0.8,4,0.1
0,50,150,0.6000000000000001,2.0,0.02252507209777832,29.18840982564467,2.9741434687810773,0.8,32,0.1
0,300,150,0.4,2.0,0.14888644218444824,3.9551618717127974,0.9009960329757752,0.2,8,0.1
0,300,300,0.4,2.0,0.391568660736084,2.105040180136306,1.0624017199296205,0.0,4,0.1
0,50,150,0.7000000000000001,2.0,0.02069854736328125,2.653626269871401,1.165911119576205,0.8,4,0.1
0,150,150,0.8,2.0,0.07226324081420898,58.69620245522898,4.0152741296733945,0.4,64,0.1
0,50,150,0.7000000000000001,2.0,0.018035173416137695,24.028449904022203,2.534643031827869,0.8,32,0.1
0,150,150,0.8,2.0,0.05668187141418457,1.902038307660648,0.943848591298055,0.4,4,0.1
0,300,300,0.4,2.0,0.3937368392944336,39.16782921346079,1.2957909573708999,0.0,64,0.1
0,50,300,0.1,2.0,0.045128583908081055,9.747575865016206,1.3061677744308422,0.4,16,0.1
0,50,500,0.4,2.0,0.08420658111572266,4.921689148804495,1.1970940696414147,0.2,8,0.1
0,50,150,0.8,2.0,0.018529176712036133,2.9825487312555605,1.4256429316090868,0.8,4,0.1
0,50,150,0.8,2.0,0.023123502731323242,23.564538029045615,2.839992504003466,0.8,32,0.1
0,150,300,0.30000000000000004,2.0,0.18691778182983398,19.292019471989676,1.274922818314735,0.2,32,0.1
0,150,150,0.9,2.0,0.06675982475280762,47.16615476984453,1.7659017406962632,0.4,64,0.1
0,150,500,0.6000000000000001,2.0,0.2692084312438965,8.862943430370553,1.1004434927366744,0.0,16,0.1
0,150,150,0.9,2.0,0.07259654998779297,1.988952162177649,1.00192728654683,0.4,4,0.1
0,50,150,0.9,2.0,0.02463078498840332,2.364963993076601,1.0422078948929767,0.8,4,0.1
0,50,150,0.9,2.0,0.018523216247558594,17.38084939242409,1.5387618422689122,0.8,32,0.1
0,50,150,0.0,2.0,0.04305720329284668,2.2947353896620326,0.9627776925514544,0.0,4,0.25
0,300,150,0.5,2.0,0.14026665687561035,4.039561445237174,0.924647029556485,0.2,8,0.1
0,50,150,0.0,2.0,0.04456663131713867,16.01081768808619,1.066775518885573,0.0,32,0.25
0,50,150,0.1,2.0,0.038056373596191406,2.29420617089843,0.9630771992206457,0.0,4,0.25
0,50,150,0.1,2.0,0.04820561408996582,16.04704563489943,1.0645568811684618,0.0,32,0.25
0,50,150,0.2,2.0,0.036565303802490234,2.2950815148049983,0.9633140123254841,0.0,4,0.25
0,50,150,0.2,2.0,0.03554558753967285,16.245906439190065,1.1025103037891357,0.0,32,0.25
0,50,150,0.30000000000000004,2.0,0.033046722412109375,2.3455269349102026,0.9867124365740038,0.0,4,0.25
0,150,150,0.1,2.0,0.06568455696105957,46.009062376417276,1.593007011774371,0.6000000000000001,64,0.1
0,50,150,0.30000000000000004,2.0,0.03772854804992676,16.74728029241726,1.130574582899301,0.0,32,0.25
0,50,150,0.4,2.0,0.030127525329589844,2.3473790333742093,0.9880666330471304,0.0,4,0.25
0,150,150,0.1,2.0,0.0653529167175293,2.0169007131357963,1.0154154407176526,0.6000000000000001,4,0.1
0,50,150,0.4,2.0,0.03104686737060547,16.75348130981847,1.1040495300377138,0.0,32,0.25
0,50,150,0.5,2.0,0.028046369552612305,2.281265462495307,0.9559608042014875,0.0,4,0.25
0,50,150,0.5,2.0,0.03220200538635254,17.411018382477373,1.1729549080216055,0.0,32,0.25
0,50,150,0.6000000000000001,2.0,0.030204296112060547,2.2513769118896567,0.9412422632989911,0.0,4,0.25
0,50,150,0.6000000000000001,2.0,0.027051687240600586,18.51515458821148,1.2298064419842294,0.0,32,0.25
0,50,150,0.7000000000000001,2.0,0.02905750274658203,2.3195972731313765,0.9793895744192764,0.0,4,0.25
0,50,150,0.7000000000000001,2.0,0.024033308029174805,20.066484674024785,1.3656926468857613,0.0,32,0.25
0,50,300,0.2,2.0,0.04815983772277832,9.788265502183174,1.3271950685430112,0.4,16,0.1
0,50,150,0.8,2.0,0.0320439338684082,2.258774721140414,0.97560206270742,0.0,4,0.25
0,50,150,0.8,2.0,0.028176069259643555,24.379459213362786,1.7347540899463132,0.0,32,0.25
0,50,150,0.9,2.0,0.023664236068725586,2.17625810382983,0.9342716551888329,0.0,4,0.25
0,50,150,0.9,2.0,0.020611286163330078,27.310086260974145,2.849517735726889,0.0,32,0.25
0,150,150,0.2,2.0,0.0655972957611084,47.722953905216144,1.6990942125993893,0.6000000000000001,64,0.1
0,150,150,0.2,2.0,0.06568574905395508,2.0549687728871184,1.0314984281053445,0.6000000000000001,4,0.1
0,50,150,0.1,2.0,0.04256701469421387,2.322503216171139,0.97385121061075,0.2,4,0.25
0,50,150,0.1,2.0,0.03704667091369629,16.64109224649658,1.109843505656811,0.2,32,0.25
0,300,150,0.6000000000000001,2.0,0.15147018432617188,3.88882395877056,0.8900562353211895,0.2,8,0.1
0,50,150,0.2,2.0,0.03156852722167969,2.2686707339724173,0.9530415204816284,0.2,4,0.25
0,50,150,0.2,2.0,0.0400848388671875,16.503661226129804,1.0999940181928005,0.2,32,0.25
0,150,150,0.30000000000000004,2.0,0.06869173049926758,50.181268610323556,1.8561126708025457,0.6000000000000001,64,0.1
0,150,500,0.7000000000000001,2.0,0.26886796951293945,8.813652955396002,1.100250739791734,0.0,16,0.1
0,150,300,0.4,2.0,0.18508172035217285,19.581692636614306,1.3030946792525313,0.2,32,0.1
0,300,300,0.5,2.0,0.4107327461242676,2.1211271614168283,1.069543200715267,0.0,4,0.1
0,150,150,0.30000000000000004,2.0,0.06423258781433105,2.0360369539790875,1.0250164426614436,0.6000000000000001,4,0.1
0,50,150,0.30000000000000004,2.0,0.033170461654663086,17.474635445913737,1.1575867733863747,0.2,32,0.25
0,50,150,0.30000000000000004,2.0,0.033657073974609375,2.1996722825502886,0.9296529127671468,0.2,4,0.25
0,50,300,0.30000000000000004,2.0,0.0450589656829834,9.931230208378357,1.347977730950956,0.4,16,0.1
