run,agents,observations,states,Time,TVD,Norm Diff,missing,low
0,50,300,4,0.054744720458984375,1.0460635825465538,0.5602606479624718,0.8,True
0,50,300,16,0.09106302261352539,3.2312358585925143,0.5018445751785571,0.2,False
0,50,300,4,0.12243390083312988,0.04282695322458584,0.022173460103920458,0.0,False
0,150,150,32,0.09781622886657715,16.669959455203415,1.1063785465616842,0.6000000000000001,False
0,50,500,8,0.1950523853302002,0.11101646239263742,0.027802611408716506,0.0,True
0,150,300,16,0.2155930995941162,7.448300112167251,1.0214145034956343,0.6000000000000001,True
0,50,500,64,0.17701148986816406,19.064574342430866,0.6893373482396303,0.2,False
0,50,300,4,0.09222102165222168,0.5103345539191291,0.2897882658781855,0.2,False
0,50,300,16,0.07318663597106934,6.084987103796051,0.7785691352796825,0.4,False
0,150,500,8,0.3906538486480713,2.8351173515148123,0.7044738216096227,0.4,True
0,50,500,4,0.1325979232788086,1.0786437538710771,0.5922131334796347,0.4,False
0,50,500,8,0.1590440273284912,1.4483731732469183,0.3874811823232076,0.2,True
0,50,300,4,0.0701601505279541,1.2235001684260038,0.6938938753560159,0.4,False
0,150,150,32,0.0806882381439209,20.714688941037092,1.5569859536986705,0.8,False
0,50,300,16,0.05923056602478027,7.564602025168247,0.9785413751707259,0.6000000000000001,False
0,50,500,64,0.13003063201904297,30.426520820618443,1.0384311884126596,0.4,False
0,300,150,4,0.12755489349365234,1.093495206706515,0.5534789620199103,0.8,True
0,300,150,64,0.16954731941223145,46.59966223912617,2.0223044375710133,0.8,True
0,50,300,4,0.07116198539733887,1.7300188536225325,0.8207598833569971,0.6000000000000001,False
0,50,500,8,0.12784790992736816,2.5964637231535486,0.6514216046778831,0.4,True
0,50,500,4,0.10880589485168457,1.6283931508953327,0.7969322763033019,0.6000000000000001,False
0,300,300,32,0.5015349388122559,11.98051982614675,0.7541551375446586,0.4,True
0,300,150,4,0.2871849536895752,0.02003438353685396,0.010026889302007076,0.0,False
0,50,300,16,0.05010390281677246,7.219670534394707,1.1056525552600633,0.8,False
0,300,150,64,0.31989479064941406,6.955297291588341,0.22193158152855877,0.0,False
0,50,300,4,0.05776786804199219,1.4333099717261741,0.7781570626819069,0.8,False
0,300,500,16,0.8732843399047852,3.1267485786367955,0.43775657659817657,0.2,True
0,150,300,16,0.18105673789978027,6.502724727421503,1.1606853526687353,0.8,True
0,50,500,64,0.12840509414672852,40.218523028580876,1.4547067139257877,0.6000000000000001,False
0,300,150,4,0.30606508255004883,0.6351937018141787,0.3342733515275032,0.2,False
0,50,500,8,0.1113424301147461,3.443751202341498,0.9257287102151238,0.6000000000000001,True
0,50,500,16,0.19513392448425293,0.5150316071230623,0.06224464374533856,0.0,True
0,150,300,32,0.34101080894470215,1.674367794312897,0.10361434748976366,0.0,True
0,300,150,64,0.30692601203918457,16.832747109093,0.6206880533284471,0.2,False
0,150,300,16,0.33025360107421875,0.41206434349599763,0.05374429769054856,0.0,False
0,50,500,4,0.10058832168579102,1.3796879924924532,0.7330515588684852,0.8,False
0,150,500,8,0.3399665355682373,3.679290130075751,1.0148362030966571,0.6000000000000001,True
0,50,500,16,0.16756653785705566,3.398279524947201,0.4597970965332024,0.2,True
0,150,300,32,0.3139791488647461,7.10231335403538,0.5003429495444477,0.2,True
0,150,300,16,0.29633426666259766,3.1197111524513037,0.49664758151668953,0.2,False
0,150,150,4,0.1740405559539795,0.036837430091032006,0.0212195944515305,0.0,True
0,300,150,4,0.24833989143371582,1.217383942734924,0.6698449358219454,0.4,False
0,50,500,8,0.08821582794189453,2.990386927783634,0.9127773064050688,0.8,True
0,50,500,64,0.0997304916381836,49.99842145493836,2.139733888557572,0.8,False
0,50,500,16,0.12343931198120117,5.825108988123192,0.7157921620125005,0.4,True
0,150,150,4,0.1449885368347168,0.6802054312490947,0.34533158823571203,0.2,True
0,300,150,64,0.23391485214233398,27.483996690775896,0.916423202174233,0.4,False
0,50,500,8,0.1842658519744873,0.11101646239263742,0.027802611408716506,0.0,False
0,300,300,32,0.40586090087890625,15.746510775131744,1.1241477011705059,0.6000000000000001,True
0,150,150,4,0.1318190097808838,1.2138686897086006,0.6512836336718235,0.4,True
0,150,300,32,0.2306976318359375,12.308123934007838,0.8033809886942205,0.4,True
0,150,300,16,0.21560311317443848,5.534657613633911,0.7232563485541472,0.4,False
0,50,500,8,0.16195130348205566,1.4786216572003916,0.5058941602861263,0.2,False
0,150,150,64,0.15692591667175293,9.642021977126364,0.3046886971002715,0.0,True
0,50,500,16,0.10788536071777344,7.831432296911569,1.1272817968787574,0.6000000000000001,True
0,150,150,64,0.13544511795043945,22.075661770796714,0.8226011029804324,0.2,True
0,150,150,4,0.10174703598022461,1.640699777933818,0.8560467940794242,0.6000000000000001,True
0,300,150,4,0.20471668243408203,1.7537763988426245,0.8332229934344045,0.6000000000000001,False
0,50,500,8,0.1298227310180664,2.5718187931807295,0.6753749769733189,0.4,False
0,300,500,16,0.831634521484375,5.64504845357237,0.6968949639696237,0.4,True
0,300,150,64,0.1916799545288086,36.83987259855606,1.293788455147155,0.6000000000000001,False
0,150,150,64,0.11932611465454102,33.58537004879399,1.2282100251730743,0.4,True
0,150,500,8,0.2925443649291992,2.3965292294756653,0.7609420079114959,0.8,True
0,150,300,32,0.184190034866333,16.29231659518475,1.1417593277643936,0.6000000000000001,True
0,150,150,4,0.07731771469116211,1.1819345511925814,0.6203917089938259,0.8,True
0,150,300,16,0.19508934020996094,7.56427246471408,0.9678650356643529,0.6000000000000001,False
0,50,500,16,0.07782602310180664,6.936576189769133,1.2409580036740882,0.8,True
0,150,150,4,0.13397645950317383,0.036837430091032006,0.0212195944515305,0.0,False
0,50,500,16,0.17032980918884277,0.5150316071230623,0.06224464374533856,0.0,False
0,50,500,8,0.11115312576293945,3.6313291903892484,0.8909349880567561,0.6000000000000001,False
0,150,500,8,0.5331971645355225,0.07937760878543657,0.020008611304814638,0.0,False
0,150,150,4,0.11893796920776367,0.524553225757018,0.2759110667696646,0.2,False
0,150,150,64,0.10386896133422852,43.64165575973956,1.7823152885192262,0.6000000000000001,True
0,50,500,16,0.16657590866088867,3.0436396639003553,0.5410720636862448,0.2,False
0,300,150,4,0.18183279037475586,1.1811740279145733,0.6419144366889773,0.8,False
0,150,150,4,0.12764811515808105,1.2378301754257728,0.6720572395239174,0.4,False
0,50,500,8,0.10686707496643066,3.4180070481870324,0.964922998782246,0.8,False
0,300,300,32,0.37920498847961426,15.254316876200694,1.331951579583157,0.8,True
0,150,300,32,0.155961275100708,16.918209358077085,1.4314892467469225,0.8,True
0,50,500,16,0.15047097206115723,5.629777296417188,0.7670412431488542,0.4,False
0,150,300,16,0.17853927612304688,6.8306856490077354,1.1609380101599336,0.8,False
0,150,500,8,0.48896217346191406,1.4900880393720717,0.5390286424572122,0.2,False
0,150,150,64,0.08934140205383301,53.259834642619545,2.749975905271799,0.8,True
0,150,300,32,0.3341100215911865,1.674367794312897,0.10361434748976366,0.0,False
0,150,150,4,0.10141706466674805,1.9495413083409587,0.9502358975513454,0.6000000000000001,False
0,150,150,64,0.154571533203125,9.642021977126364,0.3046886971002715,0.0,False
0,300,150,64,0.17364716529846191,46.445781792197266,1.9642678995156655,0.8,False
0,300,300,32,0.6907660961151123,1.2270555226143203,0.07547956780509567,0.0,False
0,150,150,8,0.15998148918151855,0.16397355051684892,0.040721994565619944,0.0,True
0,150,150,64,0.12729644775390625,19.98454316138126,0.7155282166093638,0.2,False
0,50,500,16,0.12697386741638184,7.652425443737528,0.9461356585077828,0.6000000000000001,False
0,150,150,8,0.13661885261535645,1.4518253667608625,0.3826789271941398,0.2,True
0,150,300,32,0.27710795402526855,6.791286521773639,0.5187722611663307,0.2,False
0,150,150,4,0.08181476593017578,1.648698903136308,0.8937469630011802,0.8,False
0,150,150,64,0.13046622276306152,31.79370386152061,1.100270046565648,0.4,False
0,150,150,8,0.14843058586120605,2.7914019801844137,0.7126366957010457,0.4,True
0,150,150,64,0.08580327033996582,41.815114943589585,1.6036069790412142,0.6000000000000001,False
0,300,300,32,0.5669443607330322,6.233427072664517,0.511004272361841,0.2,False
0,50,500,16,0.08781790733337402,6.4274405934943655,0.9428930229757483,0.8,False
0,150,500,8,0.4084610939025879,2.7633329714817743,0.6982654106916988,0.4,False
0,150,300,32,0.271437406539917,11.853749479316086,0.7816300934829874,0.4,False
0,150,150,8,0.10380172729492188,3.390100761180124,0.9064408814088412,0.6000000000000001,True
0,300,300,4,0.6883199214935303,0.017034616295277444,0.009001791728659368,0.0,True
0,300,500,16,0.7661969661712646,7.486386771359799,1.0861679694802238,0.6000000000000001,True
0,150,500,16,0.6171865463256836,0.30595498516864805,0.037167422823822814,0.0,True
0,150,300,4,0.3813016414642334,0.025081995006910197,0.012477756957847627,0.0,True
0,150,150,16,0.19772934913635254,0.6008422983643693,0.0758967041040305,0.0,True
0,150,150,64,0.10477566719055176,51.206705026043785,2.279874827397429,0.8,False
0,150,150,8,0.09572124481201172,3.139887268050522,0.917799094169854,0.8,True
0,150,150,16,0.14597272872924805,3.0852843300072026,0.4172886721336704,0.2,True
0,150,150,8,0.17724323272705078,0.16397355051684892,0.040721994565619944,0.0,False
0,150,300,4,0.30336570739746094,0.7922841252725694,0.415074766201984,0.2,True
0,300,300,64,0.6982941627502441,4.82998096711739,0.1493630139741444,0.0,True
0,150,300,32,0.21432900428771973,16.12865326737937,1.0738887635721759,0.6000000000000001,False
0,150,150,8,0.147979736328125,1.433831403682634,0.4779599065364579,0.2,False
0,300,300,4,0.5725681781768799,0.6558308001137957,0.32358483751728145,0.2,True
0,150,150,16,0.11689472198486328,5.80734706284899,0.776102654041491,0.4,True
0,150,500,16,0.44814634323120117,3.1211377685377517,0.4098681621023419,0.2,True
0,300,300,32,0.5101816654205322,11.639173802639139,0.7517873232065658,0.4,False
0,150,150,8,0.10825562477111816,2.498792342180387,0.6555753530796411,0.4,False
0,150,300,64,0.298877477645874,6.770583714024598,0.21126647846126648,0.0,True
0,150,500,8,0.3196089267730713,3.4486680813346378,0.8619129341733155,0.6000000000000001,False
0,150,300,4,0.21921586990356445,1.0336254298324665,0.5366649866191214,0.4,True
0,150,150,16,0.09421992301940918,7.630973959565241,1.0380705631066869,0.6000000000000001,True
0,150,150,8,0.09519696235656738,3.5912411770427526,0.8686384244595113,0.6000000000000001,False
0,150,300,64,0.24375391006469727,18.479910604576144,0.6581404049192944,0.2,True
0,300,300,64,0.484544038772583,15.780033632710357,0.5389911143734644,0.2,True
0,150,500,16,0.37265777587890625,5.933542786975227,0.7251622381228218,0.4,True
0,150,300,32,0.15335536003112793,17.000987528249254,1.3364502943234693,0.8,False
0,150,150,16,0.09323525428771973,6.992734160819392,1.211240169939746,0.8,True
0,150,150,8,0.08771467208862305,3.2712703782701738,0.8568476724361056,0.8,False
0,300,300,4,0.43776512145996094,1.1391776895668708,0.5123737536327636,0.4,True
0,150,150,16,0.16500568389892578,0.6008422983643693,0.0758967041040305,0.0,False
0,150,300,4,0.19508814811706543,1.444512734787745,0.6871063147702224,0.6000000000000001,True
0,150,300,64,0.23030805587768555,29.202475032045236,0.9922540775832585,0.4,True
0,150,150,16,0.11098074913024902,3.059060057603556,0.48461214649904927,0.2,False
0,300,300,32,0.373384952545166,15.961953035371558,1.0196326806793656,0.6000000000000001,False
0,150,150,16,0.11136865615844727,5.718718800923492,0.7522892985460161,0.4,False
0,300,300,64,0.4239382743835449,26.723340662743936,0.873625176676629,0.4,True
0,150,300,8,0.29334568977355957,0.11419769410747668,0.02854361101647237,0.0,True
0,150,300,64,0.18310308456420898,38.37500973242345,1.4141133620029804,0.6000000000000001,True
0,150,500,8,0.23982882499694824,3.189237492037165,0.896691408933413,0.8,False
0,150,150,16,0.08024168014526367,7.258357197628792,0.9176726693766005,0.6000000000000001,False
0,150,300,4,0.14298462867736816,0.9835556558700629,0.4788388268990475,0.8,True
0,150,500,16,0.29546380043029785,7.664109269636397,1.0326140131143726,0.6000000000000001,True
0,300,500,16,0.4666914939880371,6.166920317807541,1.1938346533312876,0.8,True
0,150,300,4,0.3320646286010742,0.025081995006910197,0.012477756957847627,0.0,False
0,150,300,8,0.25791358947753906,1.482889677619885,0.39580613073825033,0.2,True
0,150,500,32,0.4791862964630127,1.3339165388377558,0.08590939605043751,0.0,True
0,150,150,16,0.07680988311767578,7.0594689436345,1.0651492783037677,0.8,False
0,300,300,4,0.38011741638183594,1.2520360415723442,0.6065929674217923,0.6000000000000001,True
0,150,300,4,0.2220931053161621,0.54996123435531,0.27491812882771266,0.2,False
0,300,150,8,0.26016998291015625,0.11999059687474903,0.03036530969110195,0.0,True
0,300,500,16,0.9609251022338867,0.23696418965524385,0.030128873869745325,0.0,False
0,150,300,64,0.14195728302001953,46.485338721701794,2.01616469502113,0.8,True
0,150,300,8,0.22713088989257812,2.8508832896624225,0.691101832908475,0.4,True
0,150,300,64,0.27132296562194824,6.770583714024598,0.21126647846126648,0.0,False
0,150,500,32,0.401796817779541,6.669367408065253,0.46933729723002704,0.2,True
0,300,150,8,0.2467191219329834,1.7017211533709964,0.4431112469704154,0.2,True
0,300,300,64,0.34904980659484863,35.255091130949765,1.2899857533486196,0.6000000000000001,True
0,300,300,32,0.29378771781921387,15.396297051453907,1.220371262855585,0.8,False
0,150,300,4,0.20663762092590332,1.2155192718363432,0.621518034165831,0.4,False
0,150,300,64,0.23814940452575684,16.456102821741805,0.5994626412318622,0.2,False
0,150,300,8,0.20462656021118164,3.418831997069529,0.9087171349257811,0.6000000000000001,True
0,150,500,16,0.2322089672088623,5.866763463230394,1.0893481612052083,0.8,True
0,300,150,8,0.22127270698547363,3.037147241978487,0.7312652035075266,0.4,True
0,150,300,64,0.21413326263427734,27.882943179532283,0.9285704890520988,0.4,False
0,150,500,16,0.5076818466186523,0.30595498516864805,0.037167422823822814,0.0,False
0,150,500,32,0.33195018768310547,11.841759903579113,0.7533622447915852,0.4,True
0,300,500,16,0.8052444458007812,3.06869349815799,0.540758962445776,0.2,False
0,150,300,4,0.15558123588562012,1.6108594756473713,0.7308482777541537,0.6000000000000001,False
0,300,150,8,0.15848803520202637,3.6534127971958847,0.932137666522796,0.6000000000000001,True
0,300,300,4,0.2733616828918457,0.7010917904311222,0.3466363982145767,0.8,True
0,150,300,8,0.13738083839416504,2.384912177515545,0.7033666025745536,0.8,True
0,150,500,16,0.3976171016693115,2.9575875262658036,0.4886260274615657,0.2,False
0,300,300,4,0.5023806095123291,0.017034616295277444,0.009001791728659368,0.0,False
0,150,300,8,0.2623615264892578,0.11419769410747668,0.02854361101647237,0.0,False
0,150,300,64,0.19652342796325684,37.45895525160873,1.3064589095623846,0.6000000000000001,False
0,150,300,4,0.12945222854614258,1.2592149294605766,0.6191924681500371,0.8,False
0,150,300,8,0.22214150428771973,1.3372530608294781,0.4803995411833877,0.2,False
0,300,150,8,0.13338255882263184,2.5466753403287155,0.7527483369172593,0.8,True
0,300,150,8,0.2501516342163086,0.11999059687474903,0.03036530969110195,0.0,False
0,300,300,4,0.48146963119506836,0.34303849758044835,0.18330870431363327,0.2,False
0,150,500,16,0.34596872329711914,5.509828152730852,0.7238089922636259,0.4,False
0,150,500,32,0.29436326026916504,15.594068506399879,1.0864602531852399,0.6000000000000001,True
0,300,300,64,0.307966947555542,40.20232800884031,1.6978566928162728,0.8,True
0,150,300,8,0.19257164001464844,2.745497406156446,0.7204649910322806,0.4,False
0,300,150,8,0.2370612621307373,1.323971084480707,0.4879733025834098,0.2,False
0,150,300,64,0.15056753158569336,45.5405951514214,1.856695457265461,0.8,False
0,300,500,16,0.6571521759033203,5.753814701633317,0.7444451832478072,0.4,False
0,300,300,64,0.5599579811096191,4.82998096711739,0.1493630139741444,0.0,False
0,300,500,32,0.9566221237182617,0.9342318280043627,0.055337315327889915,0.0,True
0,300,150,8,0.1961369514465332,2.30116905475704,0.6285951961636935,0.4,False
0,150,500,4,0.4569253921508789,0.014641708590261437,0.007232136182185614,0.0,True
0,150,300,8,0.15340924263000488,3.3713135805348564,0.8061018552921545,0.6000000000000001,False
0,150,500,16,0.30281591415405273,7.330933199467484,0.8765998328718213,0.6000000000000001,False
0,300,300,64,0.4924299716949463,14.833954753515222,0.5595697653459348,0.2,False
0,300,300,4,0.39763665199279785,1.0028486761356745,0.5698216622311344,0.4,False
0,150,500,4,0.3846139907836914,0.8316620477881211,0.4339728834747451,0.2,True
0,300,150,8,0.17960739135742188,3.4436154445296525,0.8175190034177241,0.6000000000000001,False
0,150,500,64,0.45778679847717285,5.227358325832421,0.16336628682939622,0.0,True
0,300,500,32,0.7597177028656006,6.518892410085195,0.4329837646269068,0.2,True
0,150,300,8,0.1525423526763916,2.94528870335638,0.8848393684087682,0.8,False
0,150,500,32,0.22004413604736328,15.914191012431022,1.3892045071115762,0.8,True
0,150,500,64,0.38152265548706055,16.184087064163748,0.5693106471989547,0.2,True
0,150,500,32,0.46828389167785645,1.3339165388377558,0.08590939605043751,0.0,False
0,300,150,8,0.1410050392150879,3.257991926842631,0.8832565479132238,0.8,False
0,150,500,4,0.36985349655151367,1.3550446168160977,0.6553409391681635,0.4,True
0,300,300,64,0.43987154960632324,25.83504072541755,0.8597251665520715,0.4,False
0,300,500,16,0.6150703430175781,7.499906176296415,0.9414920785735815,0.6000000000000001,False
0,150,500,16,0.24976730346679688,6.788965438722341,0.9879867026697879,0.8,False
0,300,300,4,0.3453352451324463,1.4841041546425584,0.7394537844978823,0.6000000000000001,False
0,150,500,32,0.4090232849121094,6.360136254518823,0.49856135969287074,0.2,False
0,150,500,64,0.3336672782897949,26.75434398435453,0.882375513359854,0.4,True
0,300,500,32,0.6851494312286377,11.946795052564323,0.7309484176203265,0.4,True
0,300,150,16,0.2652287483215332,0.4021878601419876,0.051378856288952265,0.0,True
0,150,500,4,0.2793729305267334,1.3271339283847223,0.6356706416152343,0.6000000000000001,True
0,300,150,16,0.22128748893737793,3.3572053256936085,0.47267250525542026,0.2,True
0,300,300,8,0.5636916160583496,0.06317765279590784,0.016454391116726412,0.0,True
0,150,500,32,0.3309783935546875,11.923249214759537,0.7856766724011274,0.4,False
0,300,300,64,0.34150171279907227,34.460835171594645,1.1583570221548551,0.6000000000000001,False
0,150,500,64,0.2622992992401123,35.837948432257434,1.2907551293228146,0.6000000000000001,True
0,300,150,16,0.18802142143249512,5.834021136256876,0.7740802726940532,0.4,True
0,300,300,8,0.4606962203979492,1.3660004659303207,0.3990350589655133,0.2,True
0,300,300,4,0.2609291076660156,1.4026571416468199,0.7563551755477708,0.8,False
0,300,150,16,0.16142749786376953,7.795502709366756,1.1161556085961186,0.6000000000000001,True
0,150,500,32,0.2848317623138428,15.553526991429656,1.0103858268160928,0.6000000000000001,False
0,150,500,4,0.22018766403198242,0.7230805373651639,0.3498048082755021,0.8,True
0,150,500,4,0.4591028690338135,0.014641708590261437,0.007232136182185614,0.0,False
0,300,500,16,0.44359612464904785,6.429783904117536,0.9596053014387111,0.8,False
0,50,150,32,0.04216623306274414,4.239351729032318,0.2630113838073658,0.0,True
0,300,500,32,0.551814079284668,15.746571669839826,1.0648703746287667,0.6000000000000001,True
0,300,300,64,0.26218676567077637,38.57555305997782,1.547730333026821,0.8,False
0,50,150,32,0.043167829513549805,10.110583770733735,0.7168804265075402,0.2,True
0,300,300,8,0.36849308013916016,2.7083790242176837,0.6948902434012465,0.4,True
0,300,150,16,0.1278231143951416,6.499842932052596,1.1665923112670824,0.8,True
0,50,150,32,0.030568599700927734,15.96346981345594,1.1194384321885797,0.4,True
0,300,150,16,0.2818429470062256,0.4021878601419876,0.051378856288952265,0.0,False
0,50,150,32,0.03268599510192871,20.901277191594097,1.6754631833997555,0.6000000000000001,True
0,150,500,4,0.4037294387817383,0.3254045497211307,0.16268757176766518,0.2,False
0,150,500,64,0.2482614517211914,42.04252196013115,1.8599499983600554,0.8,True
0,50,150,32,0.022550582885742188,24.56318719134969,2.1993969043286206,0.8,True
0,50,150,32,0.04367947578430176,4.239351729032318,0.2630113838073658,0.0,False
0,300,150,16,0.23357534408569336,2.9190986027391714,0.4805929938713557,0.2,False
0,50,150,32,0.03941798210144043,8.448726827720563,0.5923823888638676,0.2,False
0,50,150,32,0.032567739486694336,14.354231196453902,0.977824578048974,0.4,False
0,150,500,64,0.46753597259521484,5.227358325832421,0.16336628682939622,0.0,False
0,150,500,32,0.23022866249084473,15.081209351750974,1.198903170328492,0.8,False
0,50,150,32,0.025661945343017578,19.401507690951206,1.4423705666014568,0.6000000000000001,False
0,50,150,32,0.021749258041381836,24.393743044907545,2.138027063771347,0.8,False
0,300,150,16,0.2007770538330078,5.5433750357413345,0.7208250144891037,0.4,False
0,50,300,32,0.09175252914428711,3.00734179733752,0.18645820055967524,0.0,True
0,300,300,8,0.3265700340270996,3.3391581541731794,0.9368840922025331,0.6000000000000001,True
0,150,500,64,0.4192218780517578,14.998852662315107,0.5586349084627631,0.2,False
0,50,300,32,0.07277870178222656,8.69786352036867,0.5991677030287736,0.2,True
0,150,500,4,0.33196473121643066,0.9117573979544307,0.4775338508264676,0.4,False
0,300,150,32,0.2873728275299072,1.746861003660006,0.1115849453084209,0.0,True
0,300,500,4,0.8782598972320557,0.014857761231054218,0.0069015085654035024,0.0,True
0,50,300,32,0.07531142234802246,14.29896304019452,0.9653984121521425,0.4,True
0,300,150,16,0.18319177627563477,7.410549251068468,0.9219023061778705,0.6000000000000001,False
